slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
60,218.0,0.0,25.229357798165136,0,187,63,355.1083984375,89.48989497595089,43,6,0,22.741888299464502,1223,https://web.archive.org/web/20100101000000/http://www.indiegogo.com
61,95.0,0.0,0.0,0,3,1,64.87109375,71.70018666827241,23,1,0,18.52984577389873,531,https://web.archive.org/web/20100101000000/http://www.inzending-award.nl/webby/philips_cinema219
62,4153.0,0.0447869010353961,5.249217433180833,5,57,655,2575.4287109375,93.01530881349775,453,9,2,35.58382332497392,1587,https://web.archive.org/web/20100101000000/http://engadget.com
64,3369.0,0.02879192638765212,1.543484713564856,1,96,345,1151.3583984375,93.46288478877277,104,8,0,39.83342461001538,1709,https://web.archive.org/web/20100101000000/http://www.wired.com/gadgetlab/
66,79.0,0.0,1.2658227848101267,0,0,42,497.2734375,93.76404141333208,67,3,0,5.5270367129794025,660,https://web.archive.org/web/20100101000000/http://www.wk.com
67,0.0,0.0,0.0,0,0,1,151.1962890625,89.49200710479573,26,6,0,7.063113673648316,472,https://web.archive.org/web/20100101000000/http://www.ge.com/innovation/
68,131.0,0.15267175572519084,0.0,0,4,3,254.9892578125,94.04003691944743,14,13,0,29.924090189693008,1414,https://web.archive.org/web/20100101000000/http://award.i-studio.co.jp/2009_garra/en/info.html
69,255.0,0.0,0.39215686274509803,0,19,0,49.4208984375,67.06384492263916,18,1,0,25.826047724869568,645,https://web.archive.org/web/20100101000000/http://www.avealook.com/brightdancing/campaign
70,174.0,0.0,1.1494252873563218,2,67,55,248.8857421875,90.64423857897897,39,11,0,23.658831588869525,846,https://web.archive.org/web/20100101000000/http://www.newairplane.com/
71,143.0,0.08391608391608392,8.391608391608392,0,5,8,45.2138671875,73.30395904879155,20,1,0,30.028287743360334,920,https://web.archive.org/web/20100101000000/http://gowright.org/robie/
72,616.0,0.2775974025974026,4.058441558441558,0,22,84,384.255859375,89.17652321095461,46,4,0,56.83581165112058,940,https://web.archive.org/web/20100101000000/http://ocean.si.edu/
74,101.0,0.0594059405940594,0.0,0,1,1,102.501953125,79.7879232484137,17,2,0,12.383787333781608,428,https://web.archive.org/web/20100101000000/http://demo.fb.se/e/opera/homepage/
75,257.0,0.0,7.392996108949417,0,6,73,329.341796875,85.7907877335832,44,10,0,27.888133584397885,1796,https://web.archive.org/web/20100101000000/http://folkways.si.edu
76,52.0,0.0,3.8461538461538463,0,1,31,569.3544921875,95.66566441230903,39,2,0,3.8274650458554538,348,https://web.archive.org/web/20100101000000/http://wechoosethemoon.org/
77,417.0,0.06474820143884892,2.3980815347721824,0,22,72,567.240234375,95.58512121806856,83,10,0,40.652485627560175,902,https://web.archive.org/web/20100101000000/http://www.keepingscore.org
78,0.0,0.0,0.0,0,0,0,112.6767578125,75.91891212591328,23,1,0,5.1413065889067475,109,https://web.archive.org/web/20100101000000/http://waterlife.nfb.ca
80,40.0,0.375,100.0,1,25,23,1002.6484375,90.9744894381287,78,5,0,14.179111370387051,1426,https://web.archive.org/web/20100101000000/http://www.armyjobs.mod.uk/StartThinkingSoldier
81,218.0,0.05504587155963303,1.3761467889908259,0,5,90,204.1591796875,81.14503561195643,17,6,0,29.60322036778822,1505,https://web.archive.org/web/20100101000000/http://www.simplyhired.com
