slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
45,0.0,0.0,0.0,0,0,0,81.857421875,78.23483095130156,10,5,0,54.97778003603018,1194,https://web.archive.org/web/20000101000000/http://www.station.sony.com
46,277.0,0.021660649819494584,7.9422382671480145,0,82,31,118.96875,81.09075387444182,54,5,0,52.3390103595165,1271,https://web.archive.org/web/20000101000000/http://thriveonline.com
47,438.0,0.0,26.25570776255708,0,115,96,129.353515625,83.92622567153362,44,7,0,38.935141703261166,2166,https://web.archive.org/web/20000101000000/http://www.intelihealth.com
48,290.0,0.15172413793103448,23.103448275862068,0,149,70,176.4658203125,86.47212799043724,62,8,0,18.985119845089297,1319,https://web.archive.org/web/20000101000000/http://adam.com
49,578.0,0.0,27.68166089965398,0,131,80,94.388671875,77.26529683199868,32,5,0,48.03510128177127,1880,https://web.archive.org/web/20000101000000/http://www.onhealth.com
50,0.0,0.0,0.0,0,17,0,386.2998046875,97.0650022372722,28,9,0,122.69062706901278,997,https://web.archive.org/web/20000101000000/http://www.respectprotect.com
51,0.0,0.0,0.0,0,0,0,80.939453125,79.12212543133612,10,6,0,43.21322002367914,1893,https://web.archive.org/web/20000101000000/http://www.theonion.com
52,465.0,0.0,42.58064516129032,0,23,51,62.2421875,70.92224174720722,27,1,0,19.861522108117818,684,https://web.archive.org/web/20000101000000/http://www.mcsweeneys.net
53,0.0,0.0,0.0,0,0,0,80.6904296875,79.36630883367422,10,8,0,96.01293175665595,1425,https://web.archive.org/web/20000101000000/http://www.comedycentral.com
54,625.0,0.0784,23.52,0,99,70,249.3173828125,89.44853329990873,55,9,0,55.44755944704668,1732,https://web.archive.org/web/20000101000000/http://gwbush.com
56,96.0,0.375,13.541666666666666,0,42,27,138.9736328125,84.5139801418041,39,7,0,54.48501555610582,1414,https://web.archive.org/web/20000101000000/http://food.epicurious.com
57,676.0,1.2529585798816567,110.79881656804733,0,40,225,159.470703125,83.91652071672648,41,6,0,65.38470774847427,1859,https://web.archive.org/web/20000101000000/http://bluemountain.com
58,276.0,0.0,10.507246376811594,0,85,32,118.7822265625,85.13890144944217,62,6,0,47.01571097522371,1473,https://web.archive.org/web/20000101000000/http://www.garden.com
59,147.0,0.0,13.60544217687075,0,92,22,128.4169921875,84.49037635267189,91,4,0,39.651158402879624,1343,https://web.archive.org/web/20000101000000/http://marthastewart.com
60,157.0,0.49044585987261147,11.464968152866243,0,55,18,501.1240234375,50.06713423534203,62,7,0,45.61885598639113,1523,https://web.archive.org/web/20000101000000/http://www.swoon.com
61,0.0,0.0,0.0,0,0,0,76.8251953125,83.35939188244417,10,4,0,34.33528222795368,1722,https://web.archive.org/web/20000101000000/http://www.atomfilms.com
62,398.0,0.052763819095477386,5.276381909547738,0,10,5,49.4765625,66.99036791410074,12,2,0,28.54529760704104,1711,https://web.archive.org/web/20000101000000/http://www.imdb.com
63,434.0,0.0,11.059907834101383,0,60,35,104.703125,74.84797045217132,27,13,0,104.97267755950672,2129,https://web.archive.org/web/20000101000000/http://www.script-o-rama.com
66,85.0,0.047058823529411764,35.294117647058826,0,57,6,162.486328125,88.12099575685454,53,4,0,29.22571010186557,859,https://web.archive.org/web/20000101000000/http://www.napster.com
67,33.0,0.0,9.090909090909092,0,10,3,101.2822265625,84.24401955396141,20,1,0,88.45497026664809,183,https://web.archive.org/web/20000101000000/http://www.farmclub.com
68,0.0,0.0,0.0,0,0,0,80.9462890625,79.11544354498184,10,4,0,25.884006707806094,1064,https://web.archive.org/web/20000101000000/http://www.launch.com
72,1050.0,0.09047619047619047,122.19047619047618,0,107,157,214.4140625,83.99890690471852,159,10,0,64.2447665045812,1619,https://web.archive.org/web/20000101000000/http://www.abcnews.go.com
74,551.0,0.009074410163339383,52.994555353901994,0,123,118,431.21484375,95.26184199798897,40,6,0,86.52817891737504,1925,https://web.archive.org/web/20000101000000/http://www.news.com
76,7.0,0.0,0.0,0,12,1,116.6689453125,86.08844135298696,26,3,0,9.862819819968712,464,https://web.archive.org/web/20000101000000/http://www.cockybastard.com
77,2.0,0.0,0.0,0,15,0,111.423828125,83.49226103875615,33,5,0,107.19400123937419,982,https://web.archive.org/web/20000101000000/http://www.diaryland.com
78,2596.0,0.0,1.5408320493066257,0,224,99,162.646484375,82.19393575502852,154,7,0,122.39270647330963,1017,https://web.archive.org/web/20000101000000/http://www.kottke.org
80,405.0,0.08395061728395062,67.4074074074074,0,10,1,49.3837890625,67.11621744547054,13,1,0,12.165454070712839,935,https://web.archive.org/web/20000101000000/http://www.metababy.com
82,252.0,0.1388888888888889,38.492063492063494,0,42,99,84.578125,76.11998891557361,18,4,0,49.4146622269527,1685,https://web.archive.org/web/20000101000000/http://www.findlaw.com
83,909.0,0.015401540154015401,13.31133113311331,0,237,181,229.462890625,85.97437970804783,94,11,0,60.28804794102797,2056,https://web.archive.org/web/20000101000000/http://www.allpolitics.com
84,898.0,0.031180400890868598,18.70824053452116,0,219,124,124.56640625,74.74520994700367,48,3,0,39.32115012041335,2016,https://web.archive.org/web/20000101000000/http://www.nolo.com
85,901.0,0.003329633740288568,18.201997780244174,0,44,59,267.5849609375,89.36997959906134,59,6,0,58.77508721001163,1524,https://web.archive.org/web/20000101000000/http://www.politicsonline.com
86,0.0,0.0,0.0,0,0,0,80.775390625,79.28282999250429,10,5,0,59.57839950854333,1673,https://web.archive.org/web/20000101000000/http://www.nerve.com
87,1701.0,0.053497942386831275,23.927101704879483,0,139,226,101.736328125,73.24771064908138,50,5,0,40.16140036931415,2262,https://web.archive.org/web/20000101000000/http://www.slashdot.org
88,0.0,0.0,0.0,0,0,0,80.2060546875,79.84561249710828,10,6,0,52.1630233819011,1614,https://web.archive.org/web/20000101000000/http://www.feedmag.com
90,862.0,0.7088167053364269,21.809744779582367,0,157,139,113.0869140625,77.6418165646238,31,3,0,31.41823021499078,1025,https://web.archive.org/web/20000101000000/http://www.salon.com
91,30.0,0.0,3.3333333333333335,0,9,0,105.140625,86.90741566354585,16,2,0,25.85907526469485,348,https://web.archive.org/web/20000101000000/http://www.lostandfoundsound.com
93,295.0,0.0,20.33898305084746,0,25,42,73.4384765625,73.83279477666521,34,1,0,20.10169147406331,706,https://web.archive.org/web/20000101000000/http://www.greenwitch.com
94,0.0,0.0,0.0,0,0,0,80.041015625,80.01024865181425,10,2,0,10.261229787779058,695,https://web.archive.org/web/20000101000000/http://www.kiisfmi.com
95,0.0,0.0,0.0,0,0,0,82.05859375,78.04303327462274,10,3,0,12.999748308449758,535,https://web.archive.org/web/20000101000000/http://www.kroq.com
96,0.0,0.0,0.0,0,0,0,81.806640625,78.28339501014683,10,6,0,17.315441435203383,800,https://web.archive.org/web/20000101000000/http://www.culture.gouv.fr/culture/arcnat/lascaux/en/
97,22.0,0.0,0.0,0,23,1,203.205078125,90.48019530761911,54,3,0,49.91148752475675,757,https://web.archive.org/web/20000101000000/http://www.mbayaq.org
98,116.0,0.0,13.793103448275861,0,16,8,137.517578125,88.00508457725574,31,4,0,39.194583544426926,1061,https://web.archive.org/web/20000101000000/http://vector.cshl.org
99,994.0,0.18008048289738432,3.5211267605633805,0,108,56,84.0400390625,76.46443636194616,25,2,0,34.60731710451928,1095,https://web.archive.org/web/20000101000000/http://www.explorescience.com
100,171.0,0.49122807017543857,7.602339181286549,0,5,26,99.7724609375,83.1237092211771,23,3,0,49.58746962021405,1922,https://web.archive.org/web/20000101000000/http://www.madsci.org
101,80.0,0.0,7.5,0,187,20,439.90625,93.22964765219862,163,12,0,59.737128907311146,1934,https://web.archive.org/web/20000101000000/http://www.evite.com
102,284.0,0.0,30.633802816901408,0,85,91,88.4501953125,78.63932960153689,39,6,0,59.436577566446694,1354,https://web.archive.org/web/20000101000000/http://www.epinions.com
103,90.0,0.3,101.11111111111111,0,67,0,53.232421875,68.98183819482664,29,5,0,119.03120982997854,1226,https://web.archive.org/web/20000101000000/http://www.kozmo.com
105,0.0,0.0,0.0,0,0,0,50.705078125,75.49786217788221,10,4,0,30.280131275213396,1148,https://web.archive.org/web/20000101000000/http://www.webvan.com
106,611.0,0.10310965630114566,46.64484451718494,0,227,114,117.8017578125,79.45270208656294,33,8,0,50.28953688880099,1841,https://web.archive.org/web/20000101000000/http://www.espn.go.com
107,906.0,0.10706401766004416,14.56953642384106,0,141,114,307.177734375,83.9790176442537,151,11,0,45.17370720042801,1846,https://web.archive.org/web/20000101000000/http://www.foxsports.com
108,308.0,0.05844155844155844,28.246753246753247,0,52,53,104.9365234375,76.58461681634172,83,4,0,132.09745313338493,1942,https://web.archive.org/web/20000101000000/http://www.quokka.com
109,95.0,0.0,45.26315789473684,0,21,24,57.7919921875,73.81165616181416,15,4,0,30.313161128903232,1043,https://web.archive.org/web/20000101000000/http://www.remembertheaba.com
110,1519.0,0.24094799210006584,84.39763001974984,0,153,149,216.5322265625,87.75938194823411,41,5,0,44.16113055474604,1270,https://web.archive.org/web/20000101000000/http://www.sportsjones.com
112,1271.0,0.0055074744295830055,13.060582218725415,0,352,242,237.3408203125,83.21243267486021,79,10,0,49.50990056851374,1753,https://web.archive.org/web/20000101000000/http://www.cnn.com
113,233.0,0.7081545064377682,16.738197424892704,0,62,15,156.796875,87.23841554559043,77,7,0,74.4269368478988,1626,https://web.archive.org/web/20000101000000/http://www.hbo.com
114,132.0,0.0,12.121212121212121,0,47,3,70.5654296875,75.06054609114436,20,2,0,44.456296587098834,451,https://web.archive.org/web/20000101000000/http://www.mtv.com
115,254.0,0.13385826771653545,16.141732283464567,0,122,48,257.224609375,87.51812845959347,115,4,0,52.425573262668344,1495,https://web.archive.org/web/20000101000000/http://www.oxygen.com
116,194.0,0.0,2.5773195876288657,0,50,34,214.3232421875,79.94459303676635,68,10,0,45.466336847454144,1680,https://web.archive.org/web/20000101000000/http://www.outsidemag.com
117,76.0,0.0,26.31578947368421,0,39,15,227.5,87.84726991758242,111,6,0,70.72105795626798,1430,https://web.archive.org/web/20000101000000/http://travel.discovery.com
119,100.0,0.09,10.0,0,17,4,59.4912109375,79.31351466701686,16,3,0,34.42514867080357,931,https://web.archive.org/web/20000101000000/http://www.previewtravel.com
120,190.0,0.0,5.263157894736842,0,28,32,89.80078125,78.34834051067902,16,3,0,40.87318910735209,1378,https://web.archive.org/web/20000101000000/http://www.sierraclub.org
121,18.0,0.0,0.0,0,4,1,61.556640625,74.77869086524733,14,1,0,16.864983423291683,384,https://web.archive.org/web/20000101000000/http://www.google.com
122,143.0,0.16083916083916083,21.678321678321677,0,75,71,92.8681640625,85.37177828953595,44,4,0,56.303555155035696,1541,https://web.archive.org/web/20000101000000/http://www.activebuyersguide.com
123,104.0,0.0,78.84615384615384,0,56,40,66.2451171875,69.04842632859143,33,5,0,61.284093868362376,1412,https://web.archive.org/web/20000101000000/http://babelfish.altavista.com
124,107.0,0.0,22.429906542056074,0,39,9,93.7880859375,87.63523152052812,37,6,0,78.25458450462445,1318,https://web.archive.org/web/20000101000000/http://www.desktop.com
125,0.0,0.0,0.0,0,0,0,81.85546875,78.23669768551659,10,5,0,54.97778003603018,1194,https://web.archive.org/web/20000101000000/http://www.station.sony.com
126,82.0,0.0,70.73170731707317,0,76,11,187.505859375,90.14822453464996,65,10,0,81.96524381608927,1419,https://web.archive.org/web/20000101000000/http://www.scholastic.com
127,0.0,0.0,0.0,0,0,0,80.279296875,79.77276597815245,10,10,0,47.2932681762098,1766,https://web.archive.org/web/20000101000000/http://www.africam.com
128,50.0,0.0,38.0,0,48,10,51.908203125,53.96207246867592,35,2,0,107.3572727893694,467,https://web.archive.org/web/20000101000000/http://www.mamamedia.com
129,0.0,0.0,0.0,0,12,0,93.5908203125,82.83335246303619,22,5,0,33.87135492782589,246,https://web.archive.org/web/20000101000000/http://www.math.com
130,6.0,1.0,33.33333333333333,0,32,2,124.3076171875,86.33131957483248,31,4,0,29.972012909323325,586,https://web.archive.org/web/20000101000000/http://www.thinkquest.org
