id,urls
3,https://web.archive.org/web/20130101000000/http://www.storiesfrom.us
16,https://web.archive.org/web/20130101000000/http://www.theatlantic.com/business
19,https://web.archive.org/web/20130101000000/http://www.businessoffashion.com
22,https://web.archive.org/web/20130101000000/http://www.theworldsbestever.com
28,https://web.archive.org/web/20130101000000/http://www.theatlantic.com/politics
29,https://web.archive.org/web/20130101000000/http://www.truthdig.com/
34,https://web.archive.org/web/20130101000000/http://www.theglobeandmail.com/globe-drive/
40,https://web.archive.org/web/20130101000000/http://www.dosomething.org
54,https://web.archive.org/web/20130101000000/http://www.morethanamap.com/
56,https://web.archive.org/web/20130101000000/http://www.wkamst.com
73,https://web.archive.org/web/20130101000000/http://www.artspace.com
75,https://web.archive.org/web/20130101000000/http://www.UrbanDaddy.com
83,https://web.archive.org/web/20130101000000/http://www.eventbrite.com
91,https://web.archive.org/web/20130101000000/http://www.ManUpPlanUp.com
93,https://web.archive.org/web/20130101000000/http://www.dollarshaveclub.com/
94,https://web.archive.org/web/20130101000000/http://www.gilt.com
102,https://web.archive.org/web/20130101000000/http://www.shakeshack.com
116,https://web.archive.org/web/20130101000000/http://www.ign.com
124,https://web.archive.org/web/20130101000000/http://www.takepart.com
173,https://web.archive.org/web/20130101000000/http://tllabs.io/asciistreetview/
181,https://web.archive.org/web/20130101000000/http://dailydishonesty.com
184,https://web.archive.org/web/20130101000000/http://www.truthdig.com
189,https://web.archive.org/web/20130101000000/http://workingnotworking.com
191,https://web.archive.org/web/20130101000000/http://www.station.ch
202,https://web.archive.org/web/20130101000000/http://sparefoot.com
239,https://web.archive.org/web/20130101000000/http://www.fxnetworks.com/
242,https://web.archive.org/web/20130101000000/http://www.ifc.com/back-to-portlandia/
245,https://web.archive.org/web/20130101000000/http://unique-guides.com/
252,https://web.archive.org/web/20130101000000/http://visual.ly/
256,https://web.archive.org/web/20130101000000/http://www.sandrific.com
260,https://web.archive.org/web/20130101000000/http://www.dosomething.org
269,https://web.archive.org/web/20130101000000/http://www.morethanamap.com/
314,https://web.archive.org/web/20130101000000/http://change.org
317,https://web.archive.org/web/20130101000000/http://www.storiesfrom.us
329,https://web.archive.org/web/20130101000000/http://www.theatlantic.com/business
332,https://web.archive.org/web/20130101000000/http://www.businessoffashion.com
335,https://web.archive.org/web/20130101000000/http://www.theworldsbestever.com
341,https://web.archive.org/web/20130101000000/http://www.theatlantic.com/politics
342,https://web.archive.org/web/20130101000000/http://www.truthdig.com/
347,https://web.archive.org/web/20130101000000/http://www.theglobeandmail.com/globe-drive/
353,https://web.archive.org/web/20130101000000/http://www.dosomething.org
367,https://web.archive.org/web/20130101000000/http://www.morethanamap.com/
369,https://web.archive.org/web/20130101000000/http://www.wkamst.com
386,https://web.archive.org/web/20130101000000/http://www.artspace.com
388,https://web.archive.org/web/20130101000000/http://www.UrbanDaddy.com
396,https://web.archive.org/web/20130101000000/http://www.eventbrite.com
404,https://web.archive.org/web/20130101000000/http://www.ManUpPlanUp.com
406,https://web.archive.org/web/20130101000000/http://www.dollarshaveclub.com/
407,https://web.archive.org/web/20130101000000/http://www.gilt.com
410,https://web.archive.org/web/20130101000000/http://www.elle.com/
416,https://web.archive.org/web/20130101000000/http://www.shakeshack.com
430,https://web.archive.org/web/20130101000000/http://www.ign.com
438,https://web.archive.org/web/20130101000000/http://www.takepart.com
487,https://web.archive.org/web/20130101000000/http://tllabs.io/asciistreetview/
493,https://web.archive.org/web/20130101000000/http://www.bbc.co.uk/news/
499,https://web.archive.org/web/20130101000000/http://www.truthdig.com
504,https://web.archive.org/web/20130101000000/http://workingnotworking.com
506,https://web.archive.org/web/20130101000000/http://www.station.ch
554,https://web.archive.org/web/20130101000000/http://www.fxnetworks.com/
557,https://web.archive.org/web/20130101000000/http://www.ifc.com/back-to-portlandia/
560,https://web.archive.org/web/20130101000000/http://unique-guides.com/
567,https://web.archive.org/web/20130101000000/http://visual.ly/
571,https://web.archive.org/web/20130101000000/http://www.sandrific.com
575,https://web.archive.org/web/20130101000000/http://www.dosomething.org
584,https://web.archive.org/web/20130101000000/http://www.morethanamap.com/
2,https://web.archive.org/web/20130101000000/http://www.84paris.com/cases/voicelesseyes
7,https://web.archive.org/web/20130101000000/http://www.moma.org/cindysherman
13,https://web.archive.org/web/20130101000000/http://entriesforyourconsideration.com/awards/webby/wcua/index.html
31,https://web.archive.org/web/20130101000000/http://awards.saatchila.com/2013-webbys/camry-effect-27/
36,https://web.archive.org/web/20130101000000/http://hbo-awards.squarespace.com/hbo-connect
42,https://web.archive.org/web/20130101000000/http://mantherapy.org
49,https://web.archive.org/web/20130101000000/http://coloud.com
53,https://web.archive.org/web/20130101000000/http://foryourconsideration.ca/denon/
57,https://web.archive.org/web/20130101000000/http://lookwhatwemade.ca/yourquestionswebsite
59,https://web.archive.org/web/20130101000000/http://www.cityforward.org
64,https://web.archive.org/web/20130101000000/http://cloudsovercuba.com/
67,https://web.archive.org/web/20130101000000/http://dayinpompeii.com/awards/
72,https://web.archive.org/web/20130101000000/http://www.chromeweblab.com
109,https://web.archive.org/web/20130101000000/http://atari.com/arcade
115,https://web.archive.org/web/20130101000000/http://nyti.ms/ULuLqN
134,https://web.archive.org/web/20130101000000/http://www.thisisnotbranded.com/lifesaver/
155,https://web.archive.org/web/20130101000000/http://www.netflix.com
162,https://web.archive.org/web/20130101000000/http://www.paranorman.com
164,https://web.archive.org/web/20130101000000/http://www.watsondg.com/competition/beasts.html
174,https://web.archive.org/web/20130101000000/http://www.chromeweblab.com
177,https://web.archive.org/web/20130101000000/http://www.nytimes.com
182,https://web.archive.org/web/20130101000000/http://www.dubfire.com
223,https://web.archive.org/web/20130101000000/http://judgeseyesonly.com/onenike
230,https://web.archive.org/web/20130101000000/http://hbo-awards.squarespace.com/hbo-connect
234,https://web.archive.org/web/20130101000000/https://www.box.com/s/lktoete0njzqg9sjc767
255,https://web.archive.org/web/20130101000000/http://pictoplasma.sound-creatures.com
268,https://web.archive.org/web/20130101000000/http://cloudsovercuba.com/
270,https://web.archive.org/web/20130101000000/http://judgeseyesonly.com/onenike
272,https://web.archive.org/web/20130101000000/http://www.rei1440project.com
289,https://web.archive.org/web/20130101000000/https://www.box.com/s/alun19twfxfdj7ciaesh
291,https://web.archive.org/web/20130101000000/http://cloudsovercuba.com/
293,https://web.archive.org/web/20130101000000/http://cloudsovercuba.com/
294,https://web.archive.org/web/20130101000000/http://judgeseyesonly.com/onenike
299,https://web.archive.org/web/20130101000000/http://www.chromeweblab.com
301,https://web.archive.org/web/20130101000000/http://panasonic.jp/lamdash/dna/
305,https://web.archive.org/web/20130101000000/http://www.awardentries.org/webby2012/google/build1/
306,https://web.archive.org/web/20130101000000/http://www.bestglobalbrands.com
313,https://web.archive.org/web/20130101000000/urls
316,https://web.archive.org/web/20130101000000/http://www.84paris.com/cases/voicelesseyes
344,https://web.archive.org/web/20130101000000/http://awards.saatchila.com/2013-webbys/camry-effect-27/
349,https://web.archive.org/web/20130101000000/http://hbo-awards.squarespace.com/hbo-connect
355,https://web.archive.org/web/20130101000000/http://mantherapy.org
362,https://web.archive.org/web/20130101000000/http://coloud.com
366,https://web.archive.org/web/20130101000000/http://foryourconsideration.ca/denon/
370,https://web.archive.org/web/20130101000000/http://lookwhatwemade.ca/yourquestionswebsite
372,https://web.archive.org/web/20130101000000/http://www.cityforward.org
377,https://web.archive.org/web/20130101000000/http://cloudsovercuba.com/
380,https://web.archive.org/web/20130101000000/http://dayinpompeii.com/awards/
400,https://web.archive.org/web/20130101000000/http://www.cnn-ecosphere.com/case
401,https://web.archive.org/web/20130101000000/http://www.nickjr.com/kids/
414,https://web.archive.org/web/20130101000000/http://www.paypal.com
423,https://web.archive.org/web/20130101000000/http://atari.com/arcade
429,https://web.archive.org/web/20130101000000/http://nyti.ms/ULuLqN
448,https://web.archive.org/web/20130101000000/http://www.thisisnotbranded.com/lifesaver/
469,https://web.archive.org/web/20130101000000/http://www.netflix.com
476,https://web.archive.org/web/20130101000000/http://www.paranorman.com
478,https://web.archive.org/web/20130101000000/http://www.watsondg.com/competition/beasts.html
485,https://web.archive.org/web/20130101000000/http://500.chromeexperiments.com
488,https://web.archive.org/web/20130101000000/http://www.chromeweblab.com
