slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
108,917.0,0.0806979280261723,3.380588876772083,0,35,28,436.4267578125,91.9333364660182,27,10,0,55.64535908111125,1336,https://web.archive.org/web/20120101000000/http://theend.wedonicethings.com/
109,571.0,0.047285464098073555,19.264448336252187,2,86,152,1827.2919921875,94.14813480715304,152,13,3,39.10283655897103,1923,https://web.archive.org/web/20120101000000/http://www.gametrailers.com/e3/
110,83.0,0.07228915662650602,8.433734939759036,0,9,65,611.388671875,92.95724704581974,137,6,0,14.530646765689514,1086,https://web.archive.org/web/20120101000000/http://www.twitch.tv
111,30.0,0.2,3.3333333333333335,0,3,2,341.8818359375,69.92376180777921,20,8,0,15.615176644929058,332,https://web.archive.org/web/20120101000000/http://www.gamespot.com
112,153.0,0.026143790849673203,33.98692810457516,0,2,93,1291.3212890625,94.23253042207102,77,10,0,34.42755419658684,1844,https://web.archive.org/web/20120101000000/http://www.ea.com
113,704.0,0.26136363636363635,3.6931818181818183,0,67,238,1563.5166015625,93.58123870656654,84,15,0,34.09476199761263,1789,https://web.archive.org/web/20120101000000/http://www.g4tv.com/comiccon-2011/
114,0.0,0.0,0.0,0,0,0,97.3466796875,65.79757832328481,10,8,0,31.69423826019407,1860,https://web.archive.org/web/20120101000000/http://www.nasa.gov
116,357.0,0.0,5.042016806722689,0,26,64,1061.7587890625,92.90203367974534,293,5,0,29.026487944117267,2380,https://web.archive.org/web/20120101000000/http://www.GreenRiverside.com
117,7.0,0.0,0.0,0,0,4,262.630859375,94.34173440323649,28,1,0,13.927829580945204,431,https://web.archive.org/web/20120101000000/http://www.unit9.com/slaveryfootprint
118,629.0,0.35453100158982515,10.81081081081081,0,49,256,5846.4384765625,96.23996513636023,89,7,0,39.96651026900809,1476,https://web.archive.org/web/20120101000000/http://www.counterspill.org
119,1105.0,0.13665158371040723,3.8914027149321266,0,176,399,2207.5595703125,95.03238384085934,178,8,0,29.66062959514847,1550,https://web.archive.org/web/20120101000000/http://environment.nationalgeographic.com/environment/
120,925.0,0.11135135135135135,4.324324324324325,0,23,146,1108.6572265625,96.1761350874025,74,11,0,41.80839284470149,2123,https://web.archive.org/web/20120101000000/http://www.treehugger.com
122,3636.0,0.027502750275027504,1.5676567656765676,1,252,15,4925.3583984375,98.31781752874504,83,2,1,5.191330919865182,92,https://web.archive.org/web/20120101000000/http://www.smartpowergeneration.com
123,6.0,0.0,16.666666666666664,0,0,0,2126.3115234375,98.48154378983926,25,10,0,22.985301872758793,2015,https://web.archive.org/web/20120101000000/http://names.911memorial.org/
124,760.0,0.13157894736842105,5.7894736842105265,0,35,272,554.6708984375,94.21637619435793,79,2,0,19.793074546707246,400,https://web.archive.org/web/20120101000000/http://www.yelp.com
125,637.0,0.01098901098901099,5.651491365777081,1,21,232,549.4091796875,94.6067775220185,58,3,1,19.557441736598122,259,https://web.archive.org/web/20120101000000/http://www.findthebest.com
126,386.0,0.16839378238341968,0.5181347150259068,0,4,45,620.1025390625,94.57971448144444,37,2,0,19.729419324511994,678,https://web.archive.org/web/20120101000000/http://www.streetadvisor.com
127,537.0,0.07262569832402235,7.262569832402235,0,3,224,992.2216796875,94.3476356621573,71,9,0,34.79505045836945,1875,https://web.archive.org/web/20120101000000/http://www.metacritic.com
128,237.0,0.05907172995780591,0.0,0,4,25,639.0966796875,87.17687776478948,32,2,0,23.73690229731765,983,https://web.archive.org/web/20120101000000/http://www.medify.com
129,209.0,0.07655502392344497,28.22966507177033,0,9,40,651.90625,93.38987824169503,41,16,0,52.73712262866612,1613,https://web.archive.org/web/20120101000000/http://www.LIVESTRONG.com
130,450.0,0.1,2.4444444444444446,0,25,138,1036.46875,93.4857124551512,31,7,0,29.179037615119203,1405,https://web.archive.org/web/20120101000000/http://www.mskcc.org
131,129.0,0.06976744186046512,3.10077519379845,0,45,113,1071.3994140625,96.4501377706763,55,3,0,40.423298227183714,626,https://web.archive.org/web/20120101000000/http://www.bhf.org.uk/about-us/50-years-of-heart-health.aspx
132,427.0,0.08899297423887588,2.576112412177986,0,208,276,451.2734375,73.38304797188512,42,5,0,24.29316845292512,1577,https://web.archive.org/web/20120101000000/http://www.avvo.com
133,760.0,0.46710526315789475,7.631578947368421,0,245,367,1145.4443359375,93.24293332537609,143,6,0,24.878221940664492,1792,https://web.archive.org/web/20120101000000/http://TheOnion.com
134,507.0,0.03353057199211045,26.627218934911244,1,40,224,1193.2451171875,94.64662328553553,107,14,0,49.569930775922714,2392,https://web.archive.org/web/20120101000000/http://www.CollegeHumor.com
135,1368.0,0.1074561403508772,4.45906432748538,1,36,384,2463.7783203125,94.34216612648336,517,10,2,33.83133832038916,2109,https://web.archive.org/web/20120101000000/http://www.funnyordie.com
136,1164.0,0.1640893470790378,4.982817869415808,0,31,272,1238.0732421875,96.4014459842229,102,3,0,17.606689491366836,528,https://web.archive.org/web/20120101000000/http://www.teamcoco.com
137,286.0,0.05944055944055944,7.3426573426573425,0,9,2,969.5234375,96.10039162281727,23,2,0,40.56218189474606,1250,https://web.archive.org/web/20120101000000/http://www.thesedays.com/awards/frameratefest/
138,96.0,0.0,0.0,0,1,1,381.16796875,94.74656432224147,24,3,0,27.002382252374236,1090,https://web.archive.org/web/20120101000000/http://creativeworkbench.com/awards2011/DellDoMoreSite/
139,54.0,0.0,1.8518518518518516,1,23,37,925.8193359375,95.87548613506407,159,6,0,30.468087675530228,1534,https://web.archive.org/web/20120101000000/http://www.axure.com
140,72.0,0.6666666666666666,40.27777777777778,0,53,358,2833.5166015625,96.57283197329951,1052,2,7,12.729628792292011,274,https://web.archive.org/web/20120101000000/http://www.guidetotheappgalaxy.com/
142,189.0,0.20634920634920634,0.5291005291005291,0,15,29,890.2333984375,88.0765555907806,31,16,1,68.0204681719209,1990,https://web.archive.org/web/20120101000000/http://www.allstateteendriver.com/
145,198.0,0.1414141414141414,0.0,0,8,2,143.5361328125,88.89312224028956,28,1,0,26.02960707473242,1048,https://web.archive.org/web/20120101000000/http://digitalawards.themill.com/meerkovo_webbys.html
146,90.0,0.18888888888888888,1.1111111111111112,0,6,9,697.30078125,94.68360138704492,34,15,0,47.678944817536085,1801,https://web.archive.org/web/20120101000000/http://www.citizenshipworks.org/
147,466.0,0.019313304721030045,38.62660944206009,0,7,37,306.177734375,89.22768765588819,16,10,0,36.72177334314231,1400,https://web.archive.org/web/20120101000000/http://www.bsk-legal.com
148,136.0,0.20588235294117646,4.411764705882353,0,6,23,482.1484375,94.09705906181641,28,9,0,29.12250730880239,1427,https://web.archive.org/web/20120101000000/http://www.blplaw.com/trainee/
149,808.0,0.02599009900990099,0.8663366336633664,0,23,152,804.2763671875,89.10037774154027,89,13,0,31.20544512613534,1872,https://web.archive.org/web/20120101000000/http://www.sulaimanlaw.com/
150,726.0,0.0,15.426997245179063,0,19,63,146.2626953125,80.6220079720644,25,5,0,15.498826804090053,1031,https://web.archive.org/web/20120101000000/http://www.mcinnescooper.com
152,1371.0,0.22830051057622175,10.430342815463165,1,44,429,2427.2666015625,94.35836591201603,178,6,3,16.112808466197144,1223,https://web.archive.org/web/20120101000000/http://www.complex.com
153,438.0,0.02511415525114155,5.251141552511415,0,2,128,1187.232421875,75.9213836012391,145,6,0,53.76881947527816,1399,https://web.archive.org/web/20120101000000/http://www.shape.com/
154,551.0,0.23774954627949182,3.9927404718693285,0,25,216,841.0126953125,92.45944888335654,89,14,0,54.21880696298349,2053,https://web.archive.org/web/20120101000000/http://thisoldhouse.com
155,119.0,0.15966386554621848,36.134453781512605,0,6,47,1810.4091796875,97.15275002036293,29,18,0,33.288631782056925,1998,https://web.archive.org/web/20120101000000/http://www.weekendsherpa.com
156,542.0,0.03690036900369004,5.904059040590406,0,5,151,1097.3310546875,91.38766200306675,67,4,0,31.90609891102299,1299,https://web.archive.org/web/20120101000000/http://ngm.nationalgeographic.com/
158,579.0,0.694300518134715,26.59758203799655,1,14,231,4033.6865234375,95.4558473015946,118,6,0,43.539245931734364,1318,https://web.archive.org/web/20120101000000/http://www.vanityfair.com/
159,1140.0,0.11228070175438597,34.64912280701755,0,36,285,1712.630859375,95.28936543398258,121,6,0,27.400333664742792,1551,https://web.archive.org/web/20120101000000/http://www.indiewire.com
160,0.0,0.0,0.0,0,15,27,360.7958984375,78.76764423272117,25,5,0,27.32031968427929,584,https://web.archive.org/web/20120101000000/http://www.muppetsmahnamahna.com/
161,2576.0,0.16498447204968944,14.906832298136646,0,65,196,2644.5556640625,96.73020005354456,74,11,0,17.274579080418338,1633,https://web.archive.org/web/20120101000000/http://artofflightmovie.com
162,16.0,0.0,0.0,0,0,1,416.9609375,96.23414401079238,36,15,0,30.873315062710983,1485,https://web.archive.org/web/20120101000000/http://www.tcm.com/2011/31Days/
164,1605.0,0.2853582554517134,6.417445482866044,0,40,344,4858.5712890625,98.77266678150345,156,10,0,46.2184938091518,1891,https://web.archive.org/web/20120101000000/http://www.pitchfork.com
165,28.0,0.0,53.57142857142857,0,74,42,1133.5927734375,89.38084888081399,221,6,0,42.460388954799384,542,https://web.archive.org/web/20120101000000/http://www.pandora.com
166,225.0,0.12,0.4444444444444444,0,17,101,1019.7216796875,90.15346750367507,25,11,0,67.38969459428888,1875,https://web.archive.org/web/20120101000000/http://www.spotify.com
167,572.0,0.270979020979021,12.412587412587413,0,19,199,1180.4404296875,94.15215950746668,57,15,0,32.0092741813853,2323,https://web.archive.org/web/20120101000000/http://www.npr.org/music/
168,12.0,0.0,0.0,0,1,0,106.353515625,81.84673020770205,22,1,0,5.104504022219111,105,https://web.archive.org/web/20120101000000/http://www.sfsymphony.org/timeline
169,115.0,0.09565217391304348,10.434782608695652,0,6,5,143.2744140625,77.89016651557803,25,5,0,20.16354466287202,1352,https://web.archive.org/web/20120101000000/http://nfb.ca/blabla
170,162.0,0.012345679012345678,1.2345679012345678,1,14,4,1729.0869140625,97.24215442918583,73,7,1,16.35752087837526,1215,https://web.archive.org/web/20120101000000/http://www.postsecret.com/
171,345.0,0.03188405797101449,1.7391304347826086,0,11,20,725.8232421875,82.18281235073859,42,9,0,54.398165164724844,1577,https://web.archive.org/web/20120101000000/http://snailmailmyemail.org
172,625.0,0.0208,1.92,0,22,46,509.5810546875,92.49594201732044,32,9,4,28.67366064207254,1426,https://web.archive.org/web/20120101000000/http://cvdazzle.com
173,218.0,0.12844036697247707,15.59633027522936,0,10,74,433.5126953125,75.75042181308667,32,3,0,27.868534044043813,1408,https://web.archive.org/web/20120101000000/http://bear71.nfb.ca
174,1207.0,0.35708367854183926,23.695111847555925,0,53,190,4466.1396484375,97.42404162221507,126,7,0,61.73315525445011,1820,https://web.archive.org/web/20120101000000/http://www.thedailybeast.com/
175,840.0,0.21904761904761905,4.523809523809524,0,56,216,1349.5859375,89.43107550348198,187,8,0,54.19481295911213,1896,https://web.archive.org/web/20120101000000/http://www.bbc.com/news/
176,1649.0,0.5924802910855064,10.18799272286234,2,83,388,1823.193359375,93.48065025844292,138,8,1,29.167113307219065,2180,https://web.archive.org/web/20120101000000/http://www.nytimes.com
177,2591.0,0.30335777692010807,10.652257815515245,1,110,882,1239.3037109375,66.39604364534962,228,10,0,42.592329388553104,1574,https://web.archive.org/web/20120101000000/http://www.huffingtonpost.com/
178,886.0,0.24492099322799096,3.160270880361174,0,36,285,1013.8212890625,90.68461007192582,74,8,0,33.576692013695556,2295,https://web.archive.org/web/20120101000000/http://www.npr.org/
