id,urls
1,https://web.archive.org/web/20120101000000/http://www.counterspill.org
2,https://web.archive.org/web/20120101000000/http://www.awardshowsubmissions.com/UMD_spent.html
3,https://web.archive.org/web/20120101000000/http://bookburningparty.com/awardsubmission
4,https://web.archive.org/web/20120101000000/http://breatheproject.org/
5,https://web.archive.org/web/20120101000000/http://bear71.nfb.ca
6,https://web.archive.org/web/20120101000000/http://photoseed.com/
7,https://web.archive.org/web/20120101000000/http://www.googleartproject.com/
8,https://web.archive.org/web/20120101000000/http://www.thisiscolossal.com
9,https://web.archive.org/web/20120101000000/http://deanwest.com
10,https://web.archive.org/web/20120101000000/http://walkerart.org
11,https://web.archive.org/web/20120101000000/http://downtownseattle.com/
12,https://web.archive.org/web/20120101000000/http://www.allartisadvertising.com/
13,https://web.archive.org/web/20120101000000/http://www.asla.org
14,https://web.archive.org/web/20120101000000/http://freightrailworks.org/
15,https://web.archive.org/web/20120101000000/http://www.firstcarstory.com/
16,https://web.archive.org/web/20120101000000/http://prty.jp/fastweb/award/en/
17,https://web.archive.org/web/20120101000000/https://www.manilla.com
18,https://web.archive.org/web/20120101000000/http://www.simplee.com
19,https://web.archive.org/web/20120101000000/http://www.wepay.com
20,https://web.archive.org/web/20120101000000/http://www.xero.com
21,https://web.archive.org/web/20120101000000/http://www.doxo.com
22,https://web.archive.org/web/20120101000000/http://www.ysl-experience.com
23,https://web.archive.org/web/20120101000000/http://www.glamour.com/beauty
24,https://web.archive.org/web/20120101000000/http://www.schooldays.jp/navi/
25,https://web.archive.org/web/20120101000000/http://www.rihannareblfleur.com/
26,https://web.archive.org/web/20120101000000/http://www.grupowprojects.com/rexona/men/nextsuperhero/en
27,https://web.archive.org/web/20120101000000/http://www.huffingtonpost.com/business/
28,https://web.archive.org/web/20120101000000/http://www.newyorker.com/online/blogs/johncassidy/
29,https://web.archive.org/web/20120101000000/http://blogs.hbr.org/
30,https://web.archive.org/web/20120101000000/http://techcrunch.com/
31,https://web.archive.org/web/20120101000000/http://the99percent.com
32,https://web.archive.org/web/20120101000000/http://www.knowyourmeme.com
33,https://web.archive.org/web/20120101000000/http://www.theinspiration.com/
34,https://web.archive.org/web/20120101000000/http://dearphotograph.com
35,https://web.archive.org/web/20120101000000/http://TheStarklife.com
36,https://web.archive.org/web/20120101000000/http://www.nytimes.com/fivethirtyeight
37,https://web.archive.org/web/20120101000000/http://www.npr.org/blogs/itsallpolitics/
38,https://web.archive.org/web/20120101000000/http://www.newyorker.com/online/blogs/closeread/
39,https://web.archive.org/web/20120101000000/http://www.theatlantic.com/politics
40,https://web.archive.org/web/20120101000000/http://www.impatientoptimists.org
41,https://web.archive.org/web/20120101000000/http://www.teamcoco.com
42,https://web.archive.org/web/20120101000000/http://www.vh1.com/shows/pop_up_video/create.jhtml
43,https://web.archive.org/web/20120101000000/http://omg.yahoo.com/
44,https://web.archive.org/web/20120101000000/http://www.pineridgesioux.com
45,https://web.archive.org/web/20120101000000/http://www.amnestyusa.org/
46,https://web.archive.org/web/20120101000000/http://toadworkscreative.com/JL/awards/messageforjapan/
47,https://web.archive.org/web/20120101000000/http://bethedirector.girlscouts.org
48,https://web.archive.org/web/20120101000000/http://www.sesameworkshop.org
49,https://web.archive.org/web/20120101000000/http://www.ihadcancer.com
50,https://web.archive.org/web/20120101000000/http://Tumblr.com
51,https://web.archive.org/web/20120101000000/http://www.flickr.com/
52,https://web.archive.org/web/20120101000000/http://behance.net
53,https://web.archive.org/web/20120101000000/http://www.creativeawards2011.com/websites.microsites.sneakerpedia
54,https://web.archive.org/web/20120101000000/http://www.urbanears.com/
55,https://web.archive.org/web/20120101000000/http://beoplay.com/
56,https://web.archive.org/web/20120101000000/http://artoftouch.com
57,https://web.archive.org/web/20120101000000/http://www.awardshowsubmit.com/intel/ultrabookproject
58,https://web.archive.org/web/20120101000000/http://music.google.com/about/tour/
59,https://web.archive.org/web/20120101000000/http://rallyinteractive.com/
60,https://web.archive.org/web/20120101000000/http://goodideas.statoil.com/deep-dive-en
61,https://web.archive.org/web/20120101000000/http://jam3.com
62,https://web.archive.org/web/20120101000000/http://awards.amalgamatednyc.com/fairtweets/
63,https://web.archive.org/web/20120101000000/http://abcfamily.go.com/site/brightstudents
64,https://web.archive.org/web/20120101000000/http://www.creativeawardshowcase.com/green-server/
65,https://web.archive.org/web/20120101000000/http://www.connectamillionminds.com/
66,https://web.archive.org/web/20120101000000/http://www.Disney.com/ProjectGreen
67,https://web.archive.org/web/20120101000000/http://rememberme.ushmm.org/
68,https://web.archive.org/web/20120101000000/http://www.mfa.org
69,https://web.archive.org/web/20120101000000/http://www.bmwguggenheimlab.org/
70,https://web.archive.org/web/20120101000000/http://www.musee-rodin.fr/
71,https://web.archive.org/web/20120101000000/http://www.khanacademy.org
72,https://web.archive.org/web/20120101000000/http://www.ted.com
73,https://web.archive.org/web/20120101000000/http://www.commonsensemedia.org
74,https://web.archive.org/web/20120101000000/http://MyGarbology.org
75,https://web.archive.org/web/20120101000000/http://www.google.com/sciencefair
76,https://web.archive.org/web/20120101000000/http://www.glassdoor.com
77,https://web.archive.org/web/20120101000000/http://www.freelancer.com
78,https://web.archive.org/web/20120101000000/http://vitamintalent.com/
79,https://web.archive.org/web/20120101000000/http://www.jibe.com
80,https://web.archive.org/web/20120101000000/http://www.tribecafilm.com
81,https://web.archive.org/web/20120101000000/http://www.sundancechannel.com/festival
82,https://web.archive.org/web/20120101000000/http://ten.propaganda3.com
83,https://web.archive.org/web/20120101000000/http://partytodiefor.com
84,https://web.archive.org/web/20120101000000/http://www.focusforwardfilms.com/
85,https://web.archive.org/web/20120101000000/http://www.babycenter.com
86,https://web.archive.org/web/20120101000000/http://www.parents.com
87,https://web.archive.org/web/20120101000000/http://www.momtastic.com/
88,https://web.archive.org/web/20120101000000/http://www.sesamestreet.org/parents
89,https://web.archive.org/web/20120101000000/http://builtbykids.com
90,https://web.archive.org/web/20120101000000/http://showstudio.com
91,https://web.archive.org/web/20120101000000/http://www.vogue.com
92,https://web.archive.org/web/20120101000000/http://nowness.com/
93,https://web.archive.org/web/20120101000000/http://www.tmagazine.com
94,https://web.archive.org/web/20120101000000/http://www.mint.com
95,https://web.archive.org/web/20120101000000/http://www.expatexplorer.hsbc.com
96,https://web.archive.org/web/20120101000000/http://money.cnn.com/
97,https://web.archive.org/web/20120101000000/http://www.wonga.com
98,https://web.archive.org/web/20120101000000/http://www.wikinvest.com
99,https://web.archive.org/web/20120101000000/http://www.foodily.com
100,https://web.archive.org/web/20120101000000/http://doritos-the-end.sn77.net/
101,https://web.archive.org/web/20120101000000/http://www.nytimes.com/dining
102,https://web.archive.org/web/20120101000000/http://www.activatedrinks.com
103,https://web.archive.org/web/20120101000000/http://www.fivethirtybrew.com
104,https://web.archive.org/web/20120101000000/http://award.aid-dcc.com/androp_bell/en/
105,https://web.archive.org/web/20120101000000/http://www.Disney.com/Games
106,https://web.archive.org/web/20120101000000/http://fungoplay.com
107,https://web.archive.org/web/20120101000000/http://scratchpadfever.com
108,https://web.archive.org/web/20120101000000/http://theend.wedonicethings.com/
109,https://web.archive.org/web/20120101000000/http://www.gametrailers.com/e3/
110,https://web.archive.org/web/20120101000000/http://www.twitch.tv
111,https://web.archive.org/web/20120101000000/http://www.gamespot.com
112,https://web.archive.org/web/20120101000000/http://www.ea.com
113,https://web.archive.org/web/20120101000000/http://www.g4tv.com/comiccon-2011/
114,https://web.archive.org/web/20120101000000/http://www.nasa.gov
115,https://web.archive.org/web/20120101000000/http://challenge.gov
116,https://web.archive.org/web/20120101000000/http://www.GreenRiverside.com
117,https://web.archive.org/web/20120101000000/http://www.unit9.com/slaveryfootprint
118,https://web.archive.org/web/20120101000000/http://www.counterspill.org
119,https://web.archive.org/web/20120101000000/http://environment.nationalgeographic.com/environment/
120,https://web.archive.org/web/20120101000000/http://www.treehugger.com
121,https://web.archive.org/web/20120101000000/http://www.ecocentricblog.org
122,https://web.archive.org/web/20120101000000/http://www.smartpowergeneration.com
123,https://web.archive.org/web/20120101000000/http://names.911memorial.org/
124,https://web.archive.org/web/20120101000000/http://www.yelp.com
125,https://web.archive.org/web/20120101000000/http://www.findthebest.com
126,https://web.archive.org/web/20120101000000/http://www.streetadvisor.com
127,https://web.archive.org/web/20120101000000/http://www.metacritic.com
128,https://web.archive.org/web/20120101000000/http://www.medify.com
129,https://web.archive.org/web/20120101000000/http://www.LIVESTRONG.com
130,https://web.archive.org/web/20120101000000/http://www.mskcc.org
131,https://web.archive.org/web/20120101000000/http://www.bhf.org.uk/about-us/50-years-of-heart-health.aspx
132,https://web.archive.org/web/20120101000000/http://www.avvo.com
133,https://web.archive.org/web/20120101000000/http://TheOnion.com
134,https://web.archive.org/web/20120101000000/http://www.CollegeHumor.com
135,https://web.archive.org/web/20120101000000/http://www.funnyordie.com
136,https://web.archive.org/web/20120101000000/http://www.teamcoco.com
137,https://web.archive.org/web/20120101000000/http://www.thesedays.com/awards/frameratefest/
138,https://web.archive.org/web/20120101000000/http://creativeworkbench.com/awards2011/DellDoMoreSite/
139,https://web.archive.org/web/20120101000000/http://www.axure.com
140,https://web.archive.org/web/20120101000000/http://www.guidetotheappgalaxy.com/
