id,urls
1,https://web.archive.org/web/20040101000000/http://www.tolerance.org
2,https://web.archive.org/web/20040101000000/http://www.hrc.org
3,https://web.archive.org/web/20040101000000/http://www.aworldconnected.com
4,https://web.archive.org/web/20040101000000/http://www.earthisland.org
5,https://web.archive.org/web/20040101000000/http://www.indybay.org/
6,https://web.archive.org/web/20040101000000/http://www.pbs.org/pov/borders/index_flash.html
7,https://web.archive.org/web/20040101000000/http://www.noggin.com
8,https://web.archive.org/web/20040101000000/http://www.cbcradio3.com
9,https://web.archive.org/web/20040101000000/http://www.heavy.com
10,https://web.archive.org/web/20040101000000/http://zed.cbc.ca
11,https://web.archive.org/web/20040101000000/http://www.apple.com/itunes/store/shop.html
12,https://web.archive.org/web/20040101000000/http://www.ebay.com
13,https://web.archive.org/web/20040101000000/http://www.bigfuntoys.com
14,https://web.archive.org/web/20040101000000/http://www.marthastewart.com
15,https://web.archive.org/web/20040101000000/http://www.netflix.com
16,https://web.archive.org/web/20040101000000/http://www.wikipedia.org
17,https://web.archive.org/web/20040101000000/http://www.livejournal.com/
18,https://web.archive.org/web/20040101000000/http://www.fictionalley.org/
19,https://web.archive.org/web/20040101000000/http://www.friendster.com
20,https://web.archive.org/web/20040101000000/http://www.suicidegirls.com
21,https://web.archive.org/web/20040101000000/http://www.bbc.co.uk/science/humanbody
22,https://web.archive.org/web/20040101000000/http://www.cbc.ca/halifaxexplosion
23,https://web.archive.org/web/20040101000000/http://www.newseum.org
24,https://web.archive.org/web/20040101000000/http://www.ciconline.org/bdp1/
25,https://web.archive.org/web/20040101000000/http://www.colette.fr
26,https://web.archive.org/web/20040101000000/http://www.style.com
27,https://web.archive.org/web/20040101000000/http://www.bigmagazine.com/home.htm
28,https://web.archive.org/web/20040101000000/http://www.isseymiyake.com/
29,https://web.archive.org/web/20040101000000/http://www.showstudio.com
30,https://web.archive.org/web/20040101000000/http://www.sec.gov
31,https://web.archive.org/web/20040101000000/http://www.citibankonline.com
32,https://web.archive.org/web/20040101000000/http://www.idanalytics.com
33,https://web.archive.org/web/20040101000000/http://www.marketocracy.com
34,https://web.archive.org/web/20040101000000/http://www.yodlee.com
35,https://web.archive.org/web/20040101000000/http://www.puzzlepirates.com/
36,https://web.archive.org/web/20040101000000/http://www.brettspielwelt.de/
37,https://web.archive.org/web/20040101000000/http://analogik.org/downloads/multimedia/samorost/samorost.swf
38,https://web.archive.org/web/20040101000000/http://starwarsgalaxies.station.sony.com/
39,https://web.archive.org/web/20040101000000/http://www.there.com
40,https://web.archive.org/web/20040101000000/http://www.healthyontario.com
41,https://web.archive.org/web/20040101000000/http://www.fedstats.gov
42,https://web.archive.org/web/20040101000000/http://www.brisbane.qld.gov.au/
43,https://web.archive.org/web/20040101000000/http://www.scottish.parliament.uk
44,https://web.archive.org/web/20040101000000/http://www.pdc.wa.gov/
45,https://web.archive.org/web/20040101000000/http://KidsHealth.org
46,https://web.archive.org/web/20040101000000/http://www.cancerfacts.com/
47,https://web.archive.org/web/20040101000000/http://www.BlackWomensHealth.org
48,https://web.archive.org/web/20040101000000/http://www.hivstopswithme.org
49,https://web.archive.org/web/20040101000000/http://www.teenwire.com/
50,https://web.archive.org/web/20040101000000/http://www.theonion.com
51,https://web.archive.org/web/20040101000000/http://www.engrish.com
52,https://web.archive.org/web/20040101000000/http://www.modernhumorist.com
53,https://web.archive.org/web/20040101000000/http://www.redvsblue.com/
54,https://web.archive.org/web/20040101000000/http://www.whitehouse.org
55,https://web.archive.org/web/20040101000000/http://www.epicurious.com
56,https://web.archive.org/web/20040101000000/http://diynetwork.com
57,https://web.archive.org/web/20040101000000/http://www.foodnetwork.com
58,https://web.archive.org/web/20040101000000/http://gocitykids.com
59,https://web.archive.org/web/20040101000000/http://www.readymademag.com/
60,https://web.archive.org/web/20040101000000/http://www.tvropa.com/Dogville/
61,https://web.archive.org/web/20040101000000/http://www.sonyclassics.com/fogofwar/indexFlash.html
62,https://web.archive.org/web/20040101000000/http://www.spellboundmovie.com
63,https://web.archive.org/web/20040101000000/http://www.sundanceonlinefilmfestival.org/
64,https://web.archive.org/web/20040101000000/http://www.the-dreamers.com/
65,https://web.archive.org/web/20040101000000/http://www.apple.com/itunes/store/
66,https://web.archive.org/web/20040101000000/http://www.beatport.com
67,https://web.archive.org/web/20040101000000/http://www.bleep.com
68,https://web.archive.org/web/20040101000000/http://www.live365.com
69,https://web.archive.org/web/20040101000000/http://www.musicplasma.com/
70,https://web.archive.org/web/20040101000000/http://www.accessproject.net/
