id,urls
1,https://web.archive.org/web/20150101000000/http://lastdaysofivory.com
2,https://web.archive.org/web/20150101000000/http://sins.nfb.ca
3,https://web.archive.org/web/20150101000000/http://global100.adl.org/
4,https://web.archive.org/web/20150101000000/http://www.weareangry.net
5,https://web.archive.org/web/20150101000000/http://www.rwjf.org/maketobaccohistory
6,https://web.archive.org/web/20150101000000/http://www.weareangry.net
7,https://web.archive.org/web/20150101000000/http://illusion.scene360.com
8,https://web.archive.org/web/20150101000000/https://streetart.withgoogle.com
9,https://web.archive.org/web/20150101000000/https://devart.withgoogle.com/
10,https://web.archive.org/web/20150101000000/http://exhibitions.guggenheim.org/zero/
11,https://web.archive.org/web/20150101000000/http://postmatter.com
12,https://web.archive.org/web/20150101000000/http://www.visitcalifornia.com
13,https://web.archive.org/web/20150101000000/http://awards.soon.build/
14,https://web.archive.org/web/20150101000000/http://www.storyoftheweb.org.uk
15,https://web.archive.org/web/20150101000000/http://sanfrancisco.travel
16,https://web.archive.org/web/20150101000000/http://www.trailerpark.com/awards/oscars-website.aspx
17,https://web.archive.org/web/20150101000000/http://Mashable.com
18,https://web.archive.org/web/20150101000000/http://ochre.is/
19,https://web.archive.org/web/20150101000000/http://recode.net
20,https://web.archive.org/web/20150101000000/http://www.theatlantic.com/business/
21,https://web.archive.org/web/20150101000000/http://www.nytimes.com/upshot/
22,https://web.archive.org/web/20150101000000/http://www.metmuseum.org/blogs
23,https://web.archive.org/web/20150101000000/http://www.vanityfair.com/online/daily
24,https://web.archive.org/web/20150101000000/http://1981.nyc
25,https://web.archive.org/web/20150101000000/http://thedissolve.com
26,https://web.archive.org/web/20150101000000/http://automobility.ideo.com/
27,https://web.archive.org/web/20150101000000/http://www.chevrolet.com/corvette-stingray/performance-data-recorder.html
28,https://web.archive.org/web/20150101000000/http://zerolight.com/
29,https://web.archive.org/web/20150101000000/http://www.lexus.com/performance/
30,https://web.archive.org/web/20150101000000/http://www.volvocars.com/us
31,https://web.archive.org/web/20150101000000/http://chrishadfield.ca/
32,https://web.archive.org/web/20150101000000/http://www.ellentv.com/
33,https://web.archive.org/web/20150101000000/http://20.okeanelzy.com/case/
34,https://web.archive.org/web/20150101000000/http://www.starwars.com/
35,https://web.archive.org/web/20150101000000/http://judgeseyesonly.com/google-worldcup
36,https://web.archive.org/web/20150101000000/https://morethanacostume.com/
37,https://web.archive.org/web/20150101000000/http://www.handup.us
38,https://web.archive.org/web/20150101000000/http://i-remember.fr/
39,https://web.archive.org/web/20150101000000/http://late4tea.com/orbisdontlookaway/
40,https://web.archive.org/web/20150101000000/http://www.echoesoftsunami.com
41,https://web.archive.org/web/20150101000000/http://cities.human.co
42,https://web.archive.org/web/20150101000000/http://businessportal.sfgov.org/
43,https://web.archive.org/web/20150101000000/http://brooklynbridgepark.org
44,https://web.archive.org/web/20150101000000/https://www.tfl.gov.uk
45,https://web.archive.org/web/20150101000000/http://www.makesomethingedmonton.ca
46,https://web.archive.org/web/20150101000000/http://www.ihadcancer.com
47,https://web.archive.org/web/20150101000000/http://www.imgur.com
48,https://web.archive.org/web/20150101000000/http://www.tumblr.com
49,https://web.archive.org/web/20150101000000/http://www.hitrecord.org
50,https://web.archive.org/web/20150101000000/http://state.com
51,https://web.archive.org/web/20150101000000/http://shop.gopro.com/
52,https://web.archive.org/web/20150101000000/http://www.beoplay.com/products/beoplaya2
53,https://web.archive.org/web/20150101000000/http://www.urbanears.com
54,https://web.archive.org/web/20150101000000/http://www.marshallheadphones.com
55,https://web.archive.org/web/20150101000000/http://Sony.com/BeMoved
56,https://web.archive.org/web/20150101000000/http://www.ideo.com/stories/a-cafeteria-designed-for-me/
57,https://web.archive.org/web/20150101000000/http://www.storyoftheweb.org.uk
58,https://web.archive.org/web/20150101000000/http://cybermap.kaspersky.com/
59,https://web.archive.org/web/20150101000000/http://www.soyuzcoffee.com
60,https://web.archive.org/web/20150101000000/http://www.jacksonhole.com
61,https://web.archive.org/web/20150101000000/http://creativeawardshowcase.com/att/itcanwait/
62,https://web.archive.org/web/20150101000000/http://nature.org/elephants
63,https://web.archive.org/web/20150101000000/http://eeyouwayoflife.ca/
64,https://web.archive.org/web/20150101000000/http://www.recyclons-nos-papiers.fr/
65,https://web.archive.org/web/20150101000000/http://warsawrising.eu
66,https://web.archive.org/web/20150101000000/http://www.guggenheim.org/new-york/collections/collection-online
67,https://web.archive.org/web/20150101000000/http://www.warink.org
68,https://web.archive.org/web/20150101000000/http://www.thehighline.org
69,https://web.archive.org/web/20150101000000/http://www.rgm.lv/
70,https://web.archive.org/web/20150101000000/http://www.cfr.org/sunnishia
71,https://web.archive.org/web/20150101000000/http://www.ted.com/watch/ted-ed
72,https://web.archive.org/web/20150101000000/http://www.wonderville.ca/
73,https://web.archive.org/web/20150101000000/http://chemistryset.chemheritage.org/#/
74,https://web.archive.org/web/20150101000000/http://mathigon.org
75,https://web.archive.org/web/20150101000000/http://www.tastingtable.com
76,https://web.archive.org/web/20150101000000/http://www.refinery29.com
77,https://web.archive.org/web/20150101000000/http://time.com/newsletter/the-brief/
78,https://web.archive.org/web/20150101000000/http://ebm.email.metmuseum.org/c/tag/hAAAAAAAKDBM6B83prHAAAAAAjD/doc.html?t_params=
79,https://web.archive.org/web/20150101000000/http://www.penguin.co.uk/editorial/think-smarter/
80,https://web.archive.org/web/20150101000000/http://www.freelancer.com
81,https://web.archive.org/web/20150101000000/http://www.creativepool.com
82,https://web.archive.org/web/20150101000000/http://www.glassdoor.com
83,https://web.archive.org/web/20150101000000/http://www.royalnavy.mod.uk/brochures/royal-marines
84,https://web.archive.org/web/20150101000000/http://jobs.nike.com/
85,https://web.archive.org/web/20150101000000/http://www.ted.com/
86,https://web.archive.org/web/20150101000000/http://www.splashthat.com
87,https://web.archive.org/web/20150101000000/http://artificialarea.com/BBCLIVE/
88,https://web.archive.org/web/20150101000000/http://bedstockfest.com/
89,https://web.archive.org/web/20150101000000/http://judgeseyesonly.com/google-worldcup
90,https://web.archive.org/web/20150101000000/http://www.understood.org
91,https://web.archive.org/web/20150101000000/http://www.momtastic.com
92,https://web.archive.org/web/20150101000000/http://www.scarymommy.com/
93,https://web.archive.org/web/20150101000000/http://www.ParentToolkit.com
94,https://web.archive.org/web/20150101000000/http://www.fatherly.com
95,https://web.archive.org/web/20150101000000/http://i-d.vice.com/en_gb
96,https://web.archive.org/web/20150101000000/http://www.style.com/
97,https://web.archive.org/web/20150101000000/http://www.elle.com/
98,https://web.archive.org/web/20150101000000/http://www.mrporter.com
99,https://web.archive.org/web/20150101000000/https://access.roundarch.com/demo/stella-sport/
100,https://web.archive.org/web/20150101000000/https://www.paypal.com/us/webapps/mpp/home
101,https://web.archive.org/web/20150101000000/http://www.xero.com
102,https://web.archive.org/web/20150101000000/https://pro.turbotax.intuit.com/history-of-taxes/
103,https://web.archive.org/web/20150101000000/https://www.feex.com/
