slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
73,107.0,0.2616822429906542,13.084112149532709,0,79,49,2041.814453125,99.6860080600033,20,14,0,48.346223579286644,1802,http://agri.and.nic.in
74,822.0,0.024330900243309004,0.0,0,20,178,1661.3193359375,93.68995015844781,79,15,0,47.377916963384465,2046,http://agri.gujarat.gov.in
75,26.0,0.15384615384615385,7.6923076923076925,0,3,6,0.0,0.0,18,1,0,12.2164243705943,264,http://agri.puducherry.gov.in
76,233.0,0.1072961373390558,15.021459227467812,1,8,55,917.34765625,98.59223900426245,80,16,0,61.56185612911601,1639,http://agri.tripura.gov.in
77,472.0,0.04449152542372881,9.322033898305085,0,28,128,3775.5546875,98.15755549163927,75,18,0,40.126427075684674,2043,http://agricoop.gov.in
78,196.0,0.0,2.5510204081632653,1,65,34,65.9052734375,70.18240550031858,14,5,0,42.456791721577446,1349,http://agriculture.mizoram.gov.in
79,521.0,0.015355086372360844,5.182341650671785,2,14,105,500.42578125,87.2932424732064,22,12,0,39.91548303409015,2131,http://agriculture.uk.gov.in
80,329.0,0.8480243161094225,9.118541033434651,1,30,40,3607.0751953125,99.45890847658613,12,15,0,40.15060257215261,2281,http://agriculturemizoram.nic.in
81,21.0,0.19047619047619047,4.761904761904762,0,3,6,0.0,0.0,18,1,0,11.304217884072928,231,http://agridept.cg.gov.in
82,1056.0,0.032196969696969696,4.166666666666666,5,54,220,2713.8740234375,93.36773890817835,59,7,1,44.67356480374426,1744,http://agriexchange.apeda.gov.in
83,299.0,0.03678929765886288,13.043478260869565,1,20,74,596.6162109375,80.02520726427525,65,9,0,77.05656410053325,1801,http://agriharyana.gov.in
84,22.0,0.3181818181818182,9.090909090909092,0,3,5,0.0,0.0,18,1,0,11.10491220018645,260,http://agrimarketing.telangana.gov.in
85,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.130317854871357,263,http://agringl.nic.in
86,166.0,0.0963855421686747,6.024096385542169,1,14,73,1963.43359375,94.98646145643295,34,11,0,71.66726427053615,1859,http://agrinnovateindia.co.in
87,166.0,0.0,1.2048192771084338,3,126,44,6781.0341796875,99.48774291347694,48,28,0,70.6617205332958,1755,http://agriodisha.nic.in
88,301.0,0.0,3.9867109634551494,0,79,47,3625.935546875,96.37606996901123,38,14,0,39.05562009640816,1947,http://agripb.gov.in
89,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.09224620815549,264,http://agris.nic.in
