slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
29,22.0,0.0,4.545454545454546,1,4,15,58.3056640625,68.46830248722887,22,6,0,174.4626028104566,637,https://web.archive.org/web/20040101000000/http://www.showstudio.com
30,164.0,0.0,10.975609756097562,0,173,71,113.5869140625,75.61063681617703,187,4,0,37.63421644399333,1742,https://web.archive.org/web/20040101000000/http://www.sec.gov
31,136.0,0.0,25.0,0,120,24,150.8466796875,89.51944428259758,110,2,0,31.190047728042348,1443,https://web.archive.org/web/20040101000000/http://www.citibankonline.com
32,163.0,0.0,9.815950920245399,0,71,7,523.6572265625,95.68408783626276,64,5,0,36.601375822445895,1720,https://web.archive.org/web/20040101000000/http://www.idanalytics.com
33,109.0,0.0,1.834862385321101,0,100,17,230.00390625,87.99188193135306,78,12,0,28.037396442462693,1717,https://web.archive.org/web/20040101000000/http://www.marketocracy.com
34,86.0,0.0,0.0,0,20,11,143.4248046875,88.38677170501202,25,6,0,28.039921606698005,1346,https://web.archive.org/web/20040101000000/http://www.yodlee.com
35,398.0,0.032663316582914576,6.030150753768844,0,52,37,92.060546875,79.8292139599024,25,5,0,45.07845099127025,1561,https://web.archive.org/web/20040101000000/http://www.puzzlepirates.com/
37,143.0,0.36363636363636365,2.797202797202797,0,24,11,46.7373046875,65.2708999352264,17,6,0,30.065792048936245,1177,https://web.archive.org/web/20040101000000/http://analogik.org/downloads/multimedia/samorost/samorost.swf
38,901.0,0.0,17.314095449500556,0,144,111,437.03515625,92.84217159303188,88,12,0,40.68137205964306,1937,https://web.archive.org/web/20040101000000/http://starwarsgalaxies.station.sony.com/
39,59.0,0.0,18.64406779661017,0,19,13,187.6123046875,89.10704525934987,33,5,0,42.521363980520036,1303,https://web.archive.org/web/20040101000000/http://www.there.com
40,482.0,0.0,2.2821576763485476,0,389,98,422.0419921875,93.61063097709008,353,9,0,36.05505446188961,1629,https://web.archive.org/web/20040101000000/http://www.healthyontario.com
41,231.0,0.03463203463203463,30.735930735930733,0,34,15,75.1826171875,73.78908127346175,28,2,0,46.858960583339645,1453,https://web.archive.org/web/20040101000000/http://www.fedstats.gov
42,261.0,0.01532567049808429,0.0,0,186,58,114.6328125,71.43307435425612,108,8,0,53.73763373633581,1945,https://web.archive.org/web/20040101000000/http://www.brisbane.qld.gov.au/
43,283.0,0.14487632508833923,3.180212014134275,0,110,36,273.9599609375,91.20394959630706,60,13,0,30.948146008111127,1487,https://web.archive.org/web/20040101000000/http://www.scottish.parliament.uk
44,372.0,0.0,13.709677419354838,0,143,59,135.6240234375,80.56077592724601,162,8,0,36.58692219902701,2464,https://web.archive.org/web/20040101000000/http://www.pdc.wa.gov/
46,469.0,1.5714285714285714,16.204690831556505,0,111,27,147.859375,83.65343971256472,85,4,0,45.78594885965622,1339,https://web.archive.org/web/20040101000000/http://www.cancerfacts.com/
47,289.0,0.0,1.384083044982699,0,107,17,394.8720703125,90.81338150953755,57,8,0,46.990411592622664,1547,https://web.archive.org/web/20040101000000/http://www.BlackWomensHealth.org
48,249.0,0.0,28.915662650602407,0,83,6,192.2294921875,89.29654597826695,54,8,0,57.11567907314938,1425,https://web.archive.org/web/20040101000000/http://www.hivstopswithme.org
50,909.0,0.0,18.48184818481848,0,121,68,228.181640625,85.9979114774585,71,8,0,43.013479033648395,1967,https://web.archive.org/web/20040101000000/http://www.theonion.com
51,114.0,0.0,1.7543859649122806,0,111,42,99.6591796875,80.19225681277008,24,8,0,110.12994919689726,2304,https://web.archive.org/web/20040101000000/http://www.engrish.com
52,369.0,0.0,16.53116531165312,0,154,77,200.650390625,84.91721258018359,60,14,0,79.28998583824267,2369,https://web.archive.org/web/20040101000000/http://www.modernhumorist.com
54,401.0,0.0,61.59600997506235,0,191,60,265.1123046875,89.09918040335207,133,12,0,72.5859397565801,2445,https://web.archive.org/web/20040101000000/http://www.whitehouse.org
56,735.0,0.0,9.115646258503402,0,200,203,322.84765625,87.16378903556001,125,8,0,102.17513063774281,2016,https://web.archive.org/web/20040101000000/http://diynetwork.com
57,352.0,0.0,8.238636363636363,0,251,51,305.2724609375,86.27282876784635,135,12,0,71.41696339189838,1508,https://web.archive.org/web/20040101000000/http://www.foodnetwork.com
58,96.0,0.0,33.33333333333333,0,39,46,117.3623046875,84.65538904467503,71,7,0,67.33362007131373,1629,https://web.archive.org/web/20040101000000/http://gocitykids.com
59,175.0,0.045714285714285714,1.1428571428571428,0,4,20,235.1259765625,91.9242095120219,24,19,0,54.767477935383624,1734,https://web.archive.org/web/20040101000000/http://www.readymademag.com/
60,0.0,0.0,0.0,0,0,0,81.142578125,78.93609339270671,10,8,0,16.317565418722833,860,https://web.archive.org/web/20040101000000/http://www.tvropa.com/Dogville/
62,52.0,0.0,3.8461538461538463,0,31,0,94.4677734375,83.3845040574766,42,1,0,30.127207908553636,427,https://web.archive.org/web/20040101000000/http://www.spellboundmovie.com
63,0.0,0.0,0.0,0,4,0,66.8115234375,76.48322736242052,18,1,0,28.99384328531782,406,https://web.archive.org/web/20040101000000/http://www.sundanceonlinefilmfestival.org/
65,930.0,0.0,11.720430107526882,0,56,43,296.3349609375,87.3407876828573,76,5,0,31.24937221580972,1300,https://web.archive.org/web/20040101000000/http://www.apple.com/itunes/store/
67,0.0,0.0,0.0,0,0,0,81.2666015625,78.8036098393357,10,6,0,68.06404193299518,1192,https://web.archive.org/web/20040101000000/http://www.bleep.com
68,58.0,0.0,13.793103448275861,3,0,3,539.7529296875,90.30100939557487,26,7,8,52.67865420772326,1118,https://web.archive.org/web/20040101000000/http://www.live365.com
70,100.0,0.0,17.0,0,9,4,57.6806640625,67.40370777956488,20,1,0,10.666877373119569,285,https://web.archive.org/web/20040101000000/http://www.accessproject.net/
71,0.0,0.0,0.0,0,0,0,80.7646484375,79.29337508917452,10,8,0,101.54481624170785,862,https://web.archive.org/web/20040101000000/http://art.teleportacia.org/exhibition/GRAVITY/
72,386.0,0.0,0.5181347150259068,0,10,13,139.83203125,87.15185630080732,27,2,0,27.92382562966719,1209,https://web.archive.org/web/20040101000000/http://www.communimage.ch/engl/
73,0.0,0.0,0.0,0,0,0,80.5458984375,79.52084773093758,10,6,0,60.53902120033581,759,https://web.archive.org/web/20040101000000/http://www.uncleroyallaroundyou.co.uk/
74,0.0,0.0,0.0,0,14,0,184.4931640625,91.10051291280482,32,6,0,14.611189729969302,1518,https://web.archive.org/web/20040101000000/http://www.opensorcery.net/velvet-strike/
75,7046.0,0.0,2.937837070678399,0,232,706,410.4248046875,85.01647730652549,54,5,0,49.93390485929592,1941,https://web.archive.org/web/20040101000000/http://blogforamerica.com
76,312.0,0.0,11.217948717948719,0,201,52,228.4384765625,85.04623355748308,113,5,1,35.21147951492836,1902,https://web.archive.org/web/20040101000000/http://www.opensecrets.org
77,2265.0,0.0,7.593818984547461,0,78,158,174.900390625,79.51289238294119,38,5,0,73.80228759278727,2126,https://web.archive.org/web/20040101000000/http://www.eff.org/
78,701.0,0.07132667617689016,2.710413694721826,0,35,98,157.4169921875,82.4678184807221,32,7,0,34.59474620469536,1915,https://web.archive.org/web/20040101000000/http://www.meetup.com
79,309.0,0.0,3.8834951456310676,0,85,44,273.3447265625,88.08345688715815,98,12,0,33.8086400791157,1913,https://web.archive.org/web/20040101000000/http://www.nytimes.com/campaigns
80,155.0,0.0,10.967741935483872,0,54,26,152.8232421875,86.1154954598028,38,3,0,27.562432102706723,1421,https://web.archive.org/web/20040101000000/http://www.fray.com
81,214.0,0.0,0.0,0,109,32,324.0595703125,88.88279486615417,141,12,0,52.83013577113216,2284,https://web.archive.org/web/20040101000000/http://www.nationalgeographic.com/magazine
82,1302.0,0.0,9.90783410138249,0,154,77,194.90625,84.28681657848324,75,6,0,40.227447260739474,1873,https://web.archive.org/web/20040101000000/http://www.alternet.org
83,512.0,0.0,11.328125,0,105,56,238.751953125,84.41439451575167,115,10,0,44.6569373508707,1482,https://web.archive.org/web/20040101000000/http://www.motherjones.com
84,763.0,0.0,20.70773263433814,0,282,151,278.7314453125,79.27027093311284,115,11,0,105.6001510446624,1732,https://web.archive.org/web/20040101000000/http://www.nerve.com
85,295.0,0.0,9.830508474576272,0,119,17,357.0087890625,94.65174231420467,88,11,0,63.55440642344442,1707,https://web.archive.org/web/20040101000000/http://www.kexp.org
86,58.0,0.0,13.793103448275861,3,0,3,539.6328125,90.29812661966325,26,7,8,52.67865420772326,1118,https://web.archive.org/web/20040101000000/http://www.live365.com
88,1124.0,0.018683274021352312,32.65124555160142,0,519,423,88.4755859375,56.25117275025111,553,7,0,68.18160213159058,1959,https://web.archive.org/web/20040101000000/http://www.publicradiofan.com
89,604.0,0.0,5.7947019867549665,0,325,154,344.7314453125,90.15877962068527,274,11,0,45.12213979789686,1986,https://web.archive.org/web/20040101000000/http://www.wtopnews.com/
90,204.0,0.0,9.313725490196079,0,213,41,837.18359375,96.57986459436634,186,12,1,54.07164685503801,1867,https://web.archive.org/web/20040101000000/http://www.GraceCathedral.org
92,572.0,0.0,4.020979020979021,0,214,153,198.5517578125,77.03438472926514,200,10,0,45.736430243676615,1797,https://web.archive.org/web/20040101000000/http://www.beliefnet.com
93,150.0,0.08666666666666667,7.333333333333333,0,36,45,242.310546875,92.1983185961971,27,2,0,9.724733845564831,299,https://web.archive.org/web/20040101000000/http://www.myhero.com/faith/faith_content.asp
94,236.0,0.0,113.98305084745763,0,131,76,295.2666015625,93.15733596160779,91,8,1,57.31557339421879,1657,https://web.archive.org/web/20040101000000/http://www.myjewishlearning.com
95,149.0,0.0,4.697986577181208,0,118,35,144.25390625,87.65942755016383,96,3,0,40.68843060732,1203,https://web.archive.org/web/20040101000000/http://www.exploratorium.edu/
96,545.0,0.0,12.660550458715598,0,336,73,236.5888671875,84.55629532705652,92,4,0,69.08956348100514,1283,https://web.archive.org/web/20040101000000/http://www.howstuffworks.com
97,292.0,0.0,9.58904109589041,0,287,112,236.544921875,84.86801364037949,211,14,0,48.39926150097026,1869,https://web.archive.org/web/20040101000000/http://www.bbc.co.uk/sn/
98,94.0,0.0,2.127659574468085,0,67,16,148.7412109375,85.9983848835606,43,6,0,102.75315970148782,1040,https://web.archive.org/web/20040101000000/http://www.edheads.org/activities/knee/
99,348.0,0.0,3.4482758620689653,0,18,25,143.1484375,87.60574141789009,30,5,0,32.07035285387993,1889,https://web.archive.org/web/20040101000000/http://www.hubblesite.org
100,23.0,0.0,4.3478260869565215,0,20,11,59.0673828125,73.2991650822518,16,2,0,18.528953859763572,394,https://web.archive.org/web/20040101000000/http://www.google.com
101,112.0,0.0,5.357142857142857,1,100,32,130.2109375,81.66661666766664,53,5,0,33.34690972708843,1274,https://web.archive.org/web/20040101000000/http://www.gracenote.com/music
102,166.0,0.12650602409638553,2.4096385542168677,0,3,56,454.1953125,94.32891274059548,28,3,0,12.046199342624245,865,https://web.archive.org/web/20040101000000/http://www.apple.com/itunes/store/shop.html �
103,701.0,0.07132667617689016,2.710413694721826,0,35,98,157.1435546875,82.47024826771899,32,7,0,34.59474620469536,1915,https://web.archive.org/web/20040101000000/http://www.meetup.com
104,377.0,0.16710875331564987,8.753315649867375,0,236,54,263.5517578125,88.80638216669075,177,12,0,34.7207505612999,1855,https://web.archive.org/web/20040101000000/http://ocw.mit.edu/index.html
105,427.0,0.0,17.798594847775178,0,84,139,174.390625,77.52665531762386,100,6,0,48.86735719706628,1886,https://web.archive.org/web/20040101000000/http://news.bbc.co.uk/sport/
106,468.0,0.0,11.324786324786325,0,13,156,361.8798828125,86.97286575904363,105,16,1,54.799643990627736,2037,https://web.archive.org/web/20040101000000/http://www.espn.com
107,413.0,0.024213075060532687,41.404358353510894,0,67,153,106.5751953125,76.60835860830363,31,6,0,58.5922957434467,1444,https://web.archive.org/web/20040101000000/http://www.eteamz.com/company/sites/finder/
108,389.0,0.0,10.025706940874036,0,252,41,231.2158203125,88.4036914239858,159,7,0,60.154490630256916,1849,https://web.archive.org/web/20040101000000/http://www.nascar.com/multimedia/about/
109,360.0,0.0,15.833333333333332,0,75,15,198.4365234375,84.34884029941092,66,11,1,50.93004398052258,2128,https://web.archive.org/web/20040101000000/http://www.streetplay.com/
110,252.0,0.0,7.142857142857142,0,93,39,196.0107421875,83.59365269162743,77,10,0,57.45897676582467,2181,https://web.archive.org/web/20040101000000/http://www.pbs.org
111,126.0,0.0,20.634920634920633,0,280,44,365.654296875,88.939454637716,261,8,0,91.29181559466613,1671,https://web.archive.org/web/20040101000000/http://www.HistoryChannel.com
112,110.0,0.0,36.36363636363637,0,143,36,231.4169921875,86.7148300846939,126,10,0,54.91706726714599,1867,https://web.archive.org/web/20040101000000/http://www.pbs.org/frontlineworld
113,464.0,0.0,9.482758620689655,0,289,78,334.1982421875,87.54481779211558,153,12,0,38.44920387671475,1687,https://web.archive.org/web/20040101000000/http://www.hgtv.com/
114,13.0,0.0,76.92307692307693,0,46,5,167.5302734375,85.07324352524905,54,4,0,125.41017629730818,1064,https://web.archive.org/web/20040101000000/http://www.noggin.com
115,59.0,0.0,16.94915254237288,0,142,8,255.6728515625,86.80450251901195,89,15,0,42.13484851064057,1814,https://web.archive.org/web/20040101000000/http://www.igougo.com
116,462.0,0.0,8.874458874458876,0,233,57,260.0361328125,89.11321668788517,150,4,0,42.02178649251524,1896,https://web.archive.org/web/20040101000000/http://www.lonelyplanet.com
117,277.0,0.0,5.054151624548736,0,116,68,236.59375,84.85132413155462,94,4,0,39.40836504529818,2089,https://web.archive.org/web/20040101000000/http://www.fodors.com
119,349.0,0.08022922636103152,5.730659025787966,0,68,22,260.7490234375,89.33923080668298,35,14,0,42.53003181647645,1807,https://web.archive.org/web/20040101000000/http://www.newzealand.com
120,372.0,0.010752688172043012,13.709677419354838,0,154,40,128.4541015625,74.89831758364566,63,6,0,50.298125646521974,1804,https://web.archive.org/web/20040101000000/http://www.map24.com
121,0.0,0.0,0.0,0,0,0,79.3974609375,80.65877027907949,10,4,0,10.851976552560226,856,https://web.archive.org/web/20040101000000/http://www.everything2.com
122,6.0,0.0,0.0,0,60,5,110.537109375,84.61171481579645,70,8,0,66.15134904234974,1162,https://web.archive.org/web/20040101000000/http://gridcafe.web.cern.ch/gridcafe/
123,18.0,0.0,16.666666666666664,0,18,5,93.435546875,69.24057777127449,26,2,0,12.91473586508725,438,https://web.archive.org/web/20040101000000/http://www.teoma.com
124,861.0,0.015098722415795587,3.6004645760743323,0,42,18,64.1474609375,64.2806034679617,15,6,0,58.83016687385576,1740,https://web.archive.org/web/20040101000000/http://www.unicode.org/charts/unihan.html
125,0.0,0.0,0.0,0,0,0,89.322265625,71.69658670981566,10,9,0,61.10688772973603,1692,https://web.archive.org/web/20040101000000/http://www.carstuckgirls.com
127,5677.0,0.00035229874933943986,2.096177558569667,0,396,765,139.166015625,50.757862826828344,51,5,0,36.70137998455031,1874,https://web.archive.org/web/20040101000000/http://www.realitycarnival.com
128,256.0,0.0,46.875,0,103,23,245.9140625,86.06085395685739,63,6,0,41.64485685964758,1492,https://web.archive.org/web/20040101000000/http://www.forteantimes.com/
129,188.0,0.07446808510638298,4.25531914893617,0,91,25,234.0234375,91.09163745618427,35,9,0,43.076707954474024,1946,https://web.archive.org/web/20040101000000/http://weirdomusic.com
130,761.0,0.0,6.438896189224705,0,92,65,190.4345703125,87.44903976821107,60,7,0,85.33916354614783,1794,https://web.archive.org/web/20040101000000/http://www.wiretapmag.org
131,143.0,0.0,18.88111888111888,0,7,12,77.521484375,64.94797309213676,18,2,0,54.87100151126056,427,https://web.archive.org/web/20040101000000/http://pbskids.org/arthur
133,306.0,0.0718954248366013,10.130718954248366,0,65,59,114.3291015625,85.18018672110564,62,5,0,44.58760731662365,1722,https://web.archive.org/web/20040101000000/http://www.listenup.org
134,133.0,0.0,12.781954887218044,0,25,6,326.3564453125,91.2235292005422,62,3,0,47.68141204136677,935,https://web.archive.org/web/20040101000000/http://www.pbskids.org
135,23.0,0.0,4.3478260869565215,0,20,11,59.056640625,73.31580513939875,16,2,0,18.528953859763572,394,https://web.archive.org/web/20040101000000/http://www.google.com
136,455.0,0.0,19.12087912087912,0,84,115,233.83203125,82.89203321027045,115,9,0,53.53902940292325,2038,https://web.archive.org/web/20040101000000/http://www.bbc.co.uk/news
137,76.0,0.0,17.105263157894736,0,65,19,91.7236328125,69.93771626297578,64,5,0,15.263856624309133,802,https://web.archive.org/web/20040101000000/http://www.lego.com/
138,240.0,0.0,10.833333333333334,0,251,27,378.5283203125,90.36977603950332,172,12,0,39.824480227991074,1576,https://web.archive.org/web/20040101000000/http://turnerclassicmovies.com
139,430.0,0.06976744186046512,1.3953488372093024,1,35,234,70.8310546875,68.0219492354993,15,10,1,49.684526341323384,1916,https://web.archive.org/web/20040101000000/http://www.wikipedia.org
