slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
1,545.0,0.003669724770642202,1.834862385321101,0,1,31,1265.4345703125,97.10141572227303,49,13,0,25.365841565178734,2140,https://web.archive.org/web/20130101000000/http://www.InvisiblePeople.tv
4,833.0,0.13805522208883553,2.4009603841536618,0,28,24,8707.390625,98.75378629504749,69,14,0,30.74346376372956,1491,https://web.archive.org/web/20130101000000/http://www.facesofdrunkdriving.com/
5,154.0,0.045454545454545456,7.792207792207792,0,4,19,797.607421875,96.06109580655036,38,5,1,15.266372583545667,1255,https://web.archive.org/web/20130101000000/http://www.thecreatorsproject.com/reel-2013/film-and-video/
6,84.0,0.09523809523809523,0.0,0,1,2,966.0576171875,98.37936684919681,15,11,0,18.716350731048674,1522,https://web.archive.org/web/20130101000000/http://kukijar.com/2013/moma/
8,327.0,0.09785932721712538,6.422018348623854,0,17,48,560.2568359375,84.209251128197,49,4,0,34.36791648642453,883,https://web.archive.org/web/20130101000000/http://blogs.guggenheim.org/
9,777.0,0.08622908622908623,16.85971685971686,6,61,94,1634.630859375,94.37605967517035,63,9,0,39.99123279054645,1407,https://web.archive.org/web/20130101000000/http://www.newmuseum.org/
10,738.0,0.43224932249322495,37.669376693766935,0,63,207,3234.703125,97.62059163080075,107,15,0,59.61354814068711,1569,https://web.archive.org/web/20130101000000/http://withart.visitphilly.com/
11,521.0,0.6142034548944337,6.142034548944338,0,35,139,2490.8798828125,96.41747766559335,84,13,0,34.880261598136386,2350,https://web.archive.org/web/20130101000000/http://www.aia.org
12,236.0,0.7457627118644068,18.220338983050848,0,3,119,3228.3515625,98.03643984328302,50,18,0,47.26031563120313,2073,https://web.archive.org/web/20130101000000/http://adcyoungguns.org/
14,215.0,0.3767441860465116,28.37209302325581,0,18,44,1012.869140625,97.03522442627977,36,10,0,40.81610265198999,1771,https://web.archive.org/web/20130101000000/http://www.villagealliance.org
15,254.0,0.5669291338582677,20.866141732283463,0,20,251,1051.1845703125,91.81893938479004,43,15,0,46.65361549547201,2159,https://web.archive.org/web/20130101000000/http://www.mashable.com
17,979.0,0.30643513789581206,6.537282941777324,0,81,261,1436.3642578125,82.94508500941981,99,15,0,46.244593141199445,2181,https://web.archive.org/web/20130101000000/http://allthingsd.com/
18,1629.0,0.6003683241252302,10.804174340085943,0,77,547,3569.939453125,95.6709098160694,199,12,0,35.059850767715275,1711,https://web.archive.org/web/20130101000000/http://businessinsider.com
20,2241.0,0.024542614904060688,7.85363676929942,1,101,199,2670.658203125,95.70656080949146,141,10,0,69.9691549455345,1814,https://web.archive.org/web/20130101000000/http://www.mentalfloss.com
21,340.0,0.0058823529411764705,11.470588235294118,0,19,52,2416.7802734375,98.49425181925041,45,12,0,39.909444679190514,2006,https://web.archive.org/web/20130101000000/http://www.humansofnewyork.com
23,60.0,0.35,41.66666666666667,1,55,41,1032.412109375,92.01713977619917,59,3,0,4.05902707992654,626,https://web.archive.org/web/20130101000000/http://theinspiration.com
24,1026.0,0.1539961013645224,7.017543859649122,1,21,303,4049.0634765625,95.01444802653778,89,7,0,28.302619797637895,1694,https://web.archive.org/web/20130101000000/http://intelligenttravel.nationalgeographic.com/
25,2313.0,0.07911802853437094,3.761348897535668,0,60,149,1544.5078125,95.07149830295857,122,5,0,28.211580953315448,1880,https://web.archive.org/web/20130101000000/http://nyti.ms/ItWFDL
26,462.0,0.20346320346320346,5.844155844155844,0,14,98,2156.626953125,97.0022903604714,64,14,0,49.45911500175624,2031,https://web.archive.org/web/20130101000000/http://indecision.cc.com
27,2220.0,0.05765765765765766,16.936936936936934,1,39,213,2483.056640625,78.89418520047981,152,5,0,29.92765360463257,1979,https://web.archive.org/web/20130101000000/http://www.newyorker.com/online/blogs/newsdesk
30,88.0,0.4318181818181818,28.40909090909091,0,4,70,2280.3642578125,96.05326211846808,60,9,0,31.517523105241782,1566,https://web.archive.org/web/20130101000000/http://driven.urbandaddy.com
32,480.0,0.08541666666666667,10.208333333333334,0,24,73,957.1884765625,94.57660527199103,42,7,0,20.672752029902178,1983,https://web.archive.org/web/20130101000000/http://vanderbiltcupraces.com
33,531.0,0.3785310734463277,26.17702448210923,0,33,515,1365.87109375,88.93455984762471,128,6,0,17.72371244784115,770,https://web.archive.org/web/20130101000000/http://www.roadandtrack.com/
35,639.0,0.5492957746478874,27.856025039123633,0,13,230,1179.0263671875,94.035647461367,49,10,0,50.72942732763064,1795,https://web.archive.org/web/20130101000000/http://www.teamcoco.com
37,227.0,0.0,1.3215859030837005,1,10,85,611.580078125,93.18651418424994,54,10,1,27.017728740064722,1607,https://web.archive.org/web/20130101000000/http://bitly.com/rosemcgowanwebby
38,515.0,0.4116504854368932,25.631067961165048,0,80,136,1065.31640625,90.03771253405495,84,14,0,43.057669583351874,2022,https://web.archive.org/web/20130101000000/http://omg.yahoo.com
39,691.0,0.15050651230101303,31.982633863965265,0,37,243,5560.7197265625,96.59620696722283,209,9,0,34.46054060442059,1751,https://web.archive.org/web/20130101000000/http://www.eonline.com
41,55.0,0.03636363636363636,70.9090909090909,1,1,33,787.4833984375,74.86405343366614,51,3,1,91.86156338365275,876,https://web.archive.org/web/20130101000000/http://www.letsfcancer.com
43,144.0,0.1111111111111111,7.638888888888889,1,2,58,730.3486328125,94.44748267429003,29,16,0,38.907456359340586,1799,https://web.archive.org/web/20130101000000/http://ntmojos.indigenous.gov.au
44,6.0,0.0,66.66666666666666,0,0,1,648.0,96.72670717592592,24,1,0,7.1974655105759116,130,https://web.archive.org/web/20130101000000/http://youareblind.com
45,313.0,0.1853035143769968,0.6389776357827476,0,7,113,1317.9658203125,88.1437940362938,24,10,0,35.49263595862921,1629,https://web.archive.org/web/20130101000000/https://soundcloud.com/
46,432.0,0.023148148148148147,12.731481481481483,0,1,662,1891.8193359375,79.46096035407385,54,9,0,39.09724319903954,1226,https://web.archive.org/web/20130101000000/http://behance.net
47,74.0,0.6756756756756757,16.216216216216218,0,5,69,2645.1748046875,97.38922470491856,57,6,0,11.21094805497711,1003,https://web.archive.org/web/20130101000000/http://www.good.is/
48,89.0,0.0,7.865168539325842,0,6,19,908.9560546875,76.83232502946483,43,10,0,112.9694695769462,1719,https://web.archive.org/web/20130101000000/http://www.ihadcancer.com
50,2875.0,0.3168695652173913,6.226086956521739,0,127,1117,3803.251953125,94.53520707248371,167,13,0,56.07937251317432,2021,https://web.archive.org/web/20130101000000/http://www.theverge.com
51,314.0,0.07643312101910828,17.51592356687898,0,121,69,649.5390625,89.0189557498707,50,6,0,85.48362096329078,987,https://web.archive.org/web/20130101000000/http://www.lowdi.com
52,130.0,0.46153846153846156,100.0,0,33,55,1987.1259765625,96.24786897298381,52,11,0,16.935572635288406,1732,https://web.archive.org/web/20130101000000/http://marshallheadphones.com
55,765.0,0.2797385620915033,52.28758169934641,0,29,35,1894.0439453125,91.78695963549387,303,7,0,18.649234300646672,1051,https://web.archive.org/web/20130101000000/http://www.warbyparker.com/annual-report-2012
58,292.0,0.1541095890410959,26.027397260273972,0,21,64,882.9638671875,93.72541212513342,59,14,0,25.880743432496885,1687,https://web.archive.org/web/20130101000000/http://snowbird.com
60,344.0,0.2063953488372093,23.837209302325583,0,17,145,951.2666015625,89.24788804400383,41,7,0,44.98293265763606,1006,https://web.archive.org/web/20130101000000/http://www.dosomething.org/vote
61,67.0,0.1791044776119403,46.26865671641791,1,15,25,1514.857421875,92.50135700167739,82,10,0,37.82779198135025,984,https://web.archive.org/web/20130101000000/http://www.energyrealities.org
62,9.0,0.0,11.11111111111111,0,0,7,715.27734375,94.24938971443551,43,5,0,23.752359486947917,799,https://web.archive.org/web/20130101000000/http://www.thebigadgig.com
