slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
31,1345.0,0.13457249070631971,6.617100371747211,0,16,49,11937.373046875,20.08638835327928,36,11,0,30.907434757683333,1302,https://web.archive.org/web/20190101000000/https://www.patreon.com/
32,268.0,0.15298507462686567,0.7462686567164178,0,8,36,11519.93359375,95.0398053238561,74,10,0,40.65079335463301,1645,https://web.archive.org/web/20190101000000/http://tumblr.com
34,593.0,0.21922428330522767,57.16694772344013,0,17,125,2430.4248046875,95.87886312634228,73,5,0,14.695563071080892,979,https://web.archive.org/web/20190101000000/http://www.kaleidoscopesociety.com
35,133.0,0.0,0.0,0,5,6,1482.5205078125,82.1793148150222,25,2,0,1.2340557734563808,491,https://web.archive.org/web/20190101000000/https://prince2me.com/
37,16.0,0.3125,6.25,0,3,20,1761.7802734375,93.79073790660304,30,2,0,60.0266011994769,156,https://web.archive.org/web/20190101000000/http://www.viacom.com
38,431.0,0.1136890951276102,20.417633410672853,0,8,132,1167.109375,89.46248075507062,100,6,0,0.0013709060472868106,1,https://web.archive.org/web/20190101000000/http://www.saati.com/en
40,33.0,0.0,90.9090909090909,0,4,10,996.9384765625,53.58543979860217,32,1,0,15.711372828593184,387,https://web.archive.org/web/20190101000000/https://www.wealthsimple.com/en-ca/culture
41,223.0,0.757847533632287,9.417040358744394,0,28,18,569.4892578125,38.561656637920834,20,4,0,22.032576434910936,934,https://web.archive.org/web/20190101000000/https://marriageunblocked.com/
43,643.0,0.27527216174183516,13.996889580093313,0,25,77,3036.904296875,79.87957386190064,58,10,0,34.6316289105457,1849,https://web.archive.org/web/20190101000000/http://www.nowness.com
44,11.0,0.45454545454545453,9.090909090909092,0,3,10,1186.1904296875,88.2144700693775,39,1,0,1.9068130090113458,1,https://web.archive.org/web/20190101000000/http://goodmoves.tv
45,1748.0,0.010297482837528604,0.34324942791762014,0,61,312,9396.3173828125,97.65579912093636,106,4,0,13.86338725910043,1417,https://web.archive.org/web/20190101000000/http://www.itsnicethat.com
48,140.0,0.0,7.857142857142857,0,25,142,3234.83203125,96.48401131724141,82,17,0,81.52411220998435,2030,https://web.archive.org/web/20190101000000/https://www.georgiaaquarium.org/
49,329.0,0.0851063829787234,18.541033434650455,0,8,243,4891.5927734375,89.47762134130407,54,5,0,60.07824101941994,1231,https://web.archive.org/web/20190101000000/http://www.amnh.org
