id,urls
13,https://web.archive.org/web/20000101000000/http://www.nationalgeographic.com/congotrek/
14,https://web.archive.org/web/20000101000000/http://www.ifilm.com
64,https://web.archive.org/web/20000101000000/http://www.ifilm.com
71,https://web.archive.org/web/20000101000000/http://www.medianews.org
81,https://web.archive.org/web/20000101000000/http://www.politics.com
89,https://web.archive.org/web/20000101000000/http://www.medianews.org
1,https://web.archive.org/web/20000101000000/http://www.adbusters.com
6,https://web.archive.org/web/20000101000000/http://www.backspace.org/iod/iod4Winupdates.html
15,https://web.archive.org/web/20000101000000/http://www.wirebreak.com
55,https://web.archive.org/web/20000101000000/http://www.leisuretown.com
65,https://web.archive.org/web/20000101000000/http://www.proteintv.com
69,https://web.archive.org/web/20000101000000/http://www.sputnik7.com
70,https://web.archive.org/web/20000101000000/http://www.wiredplanet.com
73,https://web.archive.org/web/20000101000000/http://www.mediaattack.com
75,https://web.archive.org/web/20000101000000/http://www.wsj.com
79,https://web.archive.org/web/20000101000000/http://www.maganda.org
92,https://web.archive.org/web/20000101000000/http://www.bbc.co.uk/radio1
104,https://web.archive.org/web/20000101000000/http://www.stamps.com
111,https://web.archive.org/web/20000101000000/http://www.msnbc.com
118,https://web.archive.org/web/20000101000000/http://www.citysync.com
