id,urls
10,https://web.archive.org/web/20120101000000/http://walkerart.org
22,https://web.archive.org/web/20120101000000/http://www.ysl-experience.com
23,https://web.archive.org/web/20120101000000/http://www.glamour.com/beauty
28,https://web.archive.org/web/20120101000000/http://www.newyorker.com/online/blogs/johncassidy/
29,https://web.archive.org/web/20120101000000/http://blogs.hbr.org/
39,https://web.archive.org/web/20120101000000/http://www.theatlantic.com/politics
86,https://web.archive.org/web/20120101000000/http://www.parents.com
121,https://web.archive.org/web/20120101000000/http://www.ecocentricblog.org
143,https://web.archive.org/web/20120101000000/http://chaosinyourtown.com/
144,https://web.archive.org/web/20120101000000/http://www.esurance.com/
151,https://web.archive.org/web/20120101000000/http://www.epicurious.com/
157,https://web.archive.org/web/20120101000000/http://www.newyorker.com
163,https://web.archive.org/web/20120101000000/http://www.twowaysthroughlife.com/
215,https://web.archive.org/web/20120101000000/http://www.nagomibento.com.au
249,https://web.archive.org/web/20120101000000/http://www.hulu.com
251,https://web.archive.org/web/20120101000000/http://pbs.tv
252,https://web.archive.org/web/20120101000000/http://www.nycgo.com
261,https://web.archive.org/web/20120101000000/http://www.hipmunk.com
263,https://web.archive.org/web/20120101000000/http://www.eventbrite.com
266,https://web.archive.org/web/20120101000000/http://livestream.com
268,https://web.archive.org/web/20120101000000/http://kimjongillookingatthings.tumblr.com
283,https://web.archive.org/web/20120101000000/http://walkerart.org
296,https://web.archive.org/web/20120101000000/http://www.ysl-experience.com
297,https://web.archive.org/web/20120101000000/http://www.glamour.com/beauty
302,https://web.archive.org/web/20120101000000/http://www.newyorker.com/online/blogs/johncassidy/
303,https://web.archive.org/web/20120101000000/http://blogs.hbr.org/
312,https://web.archive.org/web/20120101000000/http://www.newyorker.com/online/blogs/closeread/
313,https://web.archive.org/web/20120101000000/http://www.theatlantic.com/politics
360,https://web.archive.org/web/20120101000000/http://www.parents.com
395,https://web.archive.org/web/20120101000000/http://www.ecocentricblog.org
417,https://web.archive.org/web/20120101000000/http://chaosinyourtown.com/
418,https://web.archive.org/web/20120101000000/http://www.esurance.com/
425,https://web.archive.org/web/20120101000000/http://www.epicurious.com/
489,https://web.archive.org/web/20120101000000/http://www.nagomibento.com.au
523,https://web.archive.org/web/20120101000000/http://www.hulu.com
525,https://web.archive.org/web/20120101000000/http://pbs.tv
526,https://web.archive.org/web/20120101000000/http://www.nycgo.com
535,https://web.archive.org/web/20120101000000/http://www.hipmunk.com
540,https://web.archive.org/web/20120101000000/http://livestream.com
542,https://web.archive.org/web/20120101000000/http://kimjongillookingatthings.tumblr.com
7,https://web.archive.org/web/20120101000000/http://www.googleartproject.com/
9,https://web.archive.org/web/20120101000000/http://deanwest.com
16,https://web.archive.org/web/20120101000000/http://prty.jp/fastweb/award/en/
24,https://web.archive.org/web/20120101000000/http://www.schooldays.jp/navi/
53,https://web.archive.org/web/20120101000000/http://www.creativeawards2011.com/websites.microsites.sneakerpedia
61,https://web.archive.org/web/20120101000000/http://jam3.com
93,https://web.archive.org/web/20120101000000/http://www.tmagazine.com
107,https://web.archive.org/web/20120101000000/http://scratchpadfever.com
115,https://web.archive.org/web/20120101000000/http://challenge.gov
141,https://web.archive.org/web/20120101000000/http://www.awardworthywork.com/awards/vwlync/index.html
187,https://web.archive.org/web/20120101000000/http://www.helpineedhelp.com
234,https://web.archive.org/web/20120101000000/http://www.google.com/+
238,https://web.archive.org/web/20120101000000/http://www.espn.com/
240,https://web.archive.org/web/20120101000000/http://www.usopen.org/webawards/
245,https://web.archive.org/web/20120101000000/http://yyzwork.com/VIII/lgpowerupyourlife/
250,https://web.archive.org/web/20120101000000/http://www.hoodlum.com.au/slide_demo/
270,https://web.archive.org/web/20120101000000/http://two-n.com/pi/
273,https://web.archive.org/web/20120101000000/http://wondermind.wedonicethings.com
280,https://web.archive.org/web/20120101000000/http://www.googleartproject.com/
290,https://web.archive.org/web/20120101000000/http://prty.jp/fastweb/award/en/
327,https://web.archive.org/web/20120101000000/http://www.creativeawards2011.com/websites.microsites.sneakerpedia
367,https://web.archive.org/web/20120101000000/http://www.tmagazine.com
389,https://web.archive.org/web/20120101000000/http://challenge.gov
415,https://web.archive.org/web/20120101000000/http://www.awardworthywork.com/awards/vwlync/index.html
461,https://web.archive.org/web/20120101000000/http://www.helpineedhelp.com
502,https://web.archive.org/web/20120101000000/http://robertjaso.com/
508,https://web.archive.org/web/20120101000000/http://www.google.com/+
514,https://web.archive.org/web/20120101000000/http://www.usopen.org/webawards/
519,https://web.archive.org/web/20120101000000/http://yyzwork.com/VIII/lgpowerupyourlife/
547,https://web.archive.org/web/20120101000000/http://wondermind.wedonicethings.com
