slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
1,466.0,0.2510729613733906,10.72961373390558,0,25,47,585.447265625,93.02850051209512,57,3,0,14.392337939331231,665,https://web.archive.org/web/20150101000000/http://lastdaysofivory.com
2,20.0,1.0,20.0,0,0,0,337.423828125,94.6671991942626,21,3,0,28.581096809507308,529,https://web.archive.org/web/20150101000000/http://sins.nfb.ca
3,53.0,0.33962264150943394,60.37735849056604,0,1,14,351.1298828125,89.05291789618892,67,4,0,26.0144118514763,517,https://web.archive.org/web/20150101000000/http://global100.adl.org/
4,83.0,0.0,1.2048192771084338,0,0,14,1175.904296875,97.75098287056338,25,2,0,8.267390533184598,521,https://web.archive.org/web/20150101000000/http://www.weareangry.net
5,2780.0,0.0014388489208633094,1.618705035971223,0,89,159,7889.240234375,97.40224212615531,128,8,0,33.25962648864404,1223,https://web.archive.org/web/20150101000000/http://www.rwjf.org/maketobaccohistory
6,83.0,0.0,1.2048192771084338,0,0,14,1175.771484375,97.75272219868936,25,7,0,55.44668990555319,1539,https://web.archive.org/web/20150101000000/http://www.weareangry.net
8,101.0,0.7128712871287128,13.861386138613863,0,0,11,678.21484375,94.76523847646914,19,13,0,25.878722729036255,1447,https://web.archive.org/web/20150101000000/https://streetart.withgoogle.com
9,445.0,0.32134831460674157,0.8988764044943821,0,19,43,2661.54296875,74.16229425189512,52,5,0,24.734457554284802,671,https://web.archive.org/web/20150101000000/https://devart.withgoogle.com/
11,179.0,0.0223463687150838,62.56983240223464,0,6,52,2073.41015625,98.17009644060867,139,4,0,20.197602509219625,1229,https://web.archive.org/web/20150101000000/http://postmatter.com
12,138.0,0.0,2.1739130434782608,1,68,109,1240.6572265625,92.0170524537697,65,11,0,40.14288571776396,614,https://web.archive.org/web/20150101000000/http://www.visitcalifornia.com
14,1329.0,0.09405568096313018,1.7306245297215952,0,37,9,12700.400390625,94.62011762978068,104,5,0,54.763125160204666,383,https://web.archive.org/web/20150101000000/http://www.storyoftheweb.org.uk
15,508.0,0.0610236220472441,36.417322834645674,0,51,152,2576.123046875,94.5836350196175,105,15,0,83.04042543640406,1755,https://web.archive.org/web/20150101000000/http://sanfrancisco.travel
16,74.0,0.04054054054054054,4.054054054054054,0,8,4,144.94921875,89.22575255342657,25,2,0,20.212393875332307,721,https://web.archive.org/web/20150101000000/http://www.trailerpark.com/awards/oscars-website.aspx
17,286.0,0.48951048951048953,17.832167832167833,0,15,233,2248.8564453125,93.07026270730479,43,12,0,49.54795590980214,2144,https://web.archive.org/web/20150101000000/http://Mashable.com
18,118.0,0.4491525423728814,35.59322033898305,0,4,24,5378.3330078125,99.09313138491702,34,11,0,49.91498821909205,1415,https://web.archive.org/web/20150101000000/http://ochre.is/
19,641.0,0.29797191887675506,13.884555382215288,0,121,202,2592.7392578125,79.91325686025993,115,16,0,89.25238612224167,1656,https://web.archive.org/web/20150101000000/http://recode.net
20,1272.0,0.3584905660377358,15.251572327044025,1,103,349,2742.1328125,93.61760775855929,128,13,0,59.44789098516572,1985,https://web.archive.org/web/20150101000000/http://www.theatlantic.com/business/
21,1743.0,0.20711417096959264,10.499139414802066,0,152,398,2315.5478515625,80.30416836593325,72,8,0,25.547469556472638,1574,https://web.archive.org/web/20150101000000/http://www.nytimes.com/upshot/
