slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
48,304.0,0.0,37.5,0,48,56,134.10546875,85.46139057994233,94,8,0,98.6236333715724,1640,https://web.archive.org/web/20050101000000/http://www.reliefweb.int
49,290.0,0.0,21.72413793103448,0,260,39,243.62890625,88.6462024403149,157,9,0,60.32551308536726,1734,https://web.archive.org/web/20050101000000/http://www.tolerance.org
50,30.0,0.5666666666666667,0.0,0,44,2,129.7080078125,85.5587595335075,53,5,0,52.8203048933941,847,https://web.archive.org/web/20050101000000/http://www.bbclic.com
51,745.0,0.0,2.013422818791946,0,189,22,1645.291015625,98.2927127490981,182,7,0,44.410039963376015,1486,https://web.archive.org/web/20050101000000/http://www.dogster.com
52,1064.0,0.02913533834586466,9.868421052631579,1,82,125,195.2861328125,86.34065598855845,43,2,0,27.523259093519584,1222,https://web.archive.org/web/20050101000000/http://www.bookcrossing.com/
53,123.0,0.0,13.008130081300814,0,169,25,246.4091796875,86.88427135061013,141,11,0,40.18596954737649,2163,https://web.archive.org/web/20050101000000/http://www.bbc.co.uk/onionstreet
54,266.0,0.0,12.030075187969924,0,78,40,273.287109375,92.78817635413763,28,6,0,74.86037091275858,1710,https://web.archive.org/web/20050101000000/http://www.ngsednet.org
55,1233.0,0.1516626115166261,27.656123276561235,0,127,195,402.3720703125,91.26663414468399,60,4,0,25.21395736596732,794,https://web.archive.org/web/20050101000000/http://www.suicidegirls.com
57,1349.0,0.0,29.799851742031137,1,84,318,558.400390625,87.90070688804866,108,12,1,98.13542338019933,2129,https://web.archive.org/web/20050101000000/http://www.cnet.com/
58,170.0,0.0,0.0,0,28,3,116.416015625,79.66613539132624,32,5,0,21.44191025585647,1030,https://web.archive.org/web/20050101000000/http://www.seetreo.com
60,97.0,0.0,27.835051546391753,0,37,19,273.306640625,90.30357385320117,76,11,0,30.914138042379438,1658,https://web.archive.org/web/20050101000000/http://living.cnet.com
61,0.0,0.0,0.0,0,6,0,150.65234375,90.09256618352478,18,10,0,37.921722185963176,1083,https://web.archive.org/web/20050101000000/http://wintercounts.si.edu
62,39.0,0.0,5.128205128205128,0,171,5,576.2216796875,95.20990558443253,221,9,0,53.07364234028674,1186,https://web.archive.org/web/20050101000000/http://www.aqua.org
63,16.0,0.0,0.0,0,13,1,128.046875,82.42373398413667,22,7,0,19.451430215012792,1428,https://web.archive.org/web/20050101000000/http://www.ushmm.org/museum/exhibit/online/silentwitness
64,176.0,0.0,4.545454545454546,0,44,35,446.111328125,93.29032568769182,53,11,0,39.937515850534744,2025,https://web.archive.org/web/20050101000000/http://www.nypl.org/
65,296.0,0.0,0.0,0,110,27,327.14453125,89.9664473605655,155,10,0,44.60661117889381,1688,https://web.archive.org/web/20050101000000/http://www.tate.org.uk
66,106.0,0.0,0.0,0,28,13,60.603515625,73.13803216345998,32,2,0,16.617543817232303,977,https://web.archive.org/web/20050101000000/http://knowingpoe.thinkport.org
67,43.0,0.0,0.0,0,54,6,377.556640625,92.02882431754341,82,4,0,59.94174242802744,1060,https://web.archive.org/web/20050101000000/http://www.montereybayaquarium.org
68,507.0,0.0,7.100591715976331,0,117,26,356.90625,92.29954688731284,80,13,0,56.05645757342192,1521,https://web.archive.org/web/20050101000000/http://www.open2.net
69,105.0,0.41904761904761906,26.666666666666668,0,104,27,318.3173828125,92.75180468589416,68,11,0,83.6003114640951,1855,https://web.archive.org/web/20050101000000/http://www.show.me.uk
71,40.0,0.0,10.0,0,85,14,282.447265625,92.62479860040246,69,9,0,36.45638291563016,1046,https://web.archive.org/web/20050101000000/http://cia.gov/employment/index.html
72,249.0,0.0,18.87550200803213,0,162,39,109.5322265625,77.3156444753524,96,6,0,71.244505700658,1409,https://web.archive.org/web/20050101000000/http://hotjobs.yahoo.com
73,475.0,0.0,9.894736842105264,0,257,104,247.4423828125,82.22400258898655,269,6,0,40.84134372592357,2008,https://web.archive.org/web/20050101000000/http://www.bostonworks.com
74,81.0,0.0,4.938271604938271,0,133,45,283.0537109375,90.67439028176935,185,9,0,36.15997704662377,1084,https://web.archive.org/web/20050101000000/http://careers.state.gov
75,116.0,0.0,1.7241379310344827,0,34,15,180.68359375,86.48956869527619,44,6,0,27.24038635593734,1433,https://web.archive.org/web/20050101000000/http://www.pathwaystotechnology.org/
76,174.0,0.0,5.172413793103448,0,53,19,291.939453125,85.44151786610291,55,5,0,22.48344911245169,737,https://web.archive.org/web/20050101000000/http://www.voicesofcivilrights.org/bustour/
78,20.0,0.0,0.0,0,49,4,205.7451171875,90.10361538425028,54,11,0,97.74641611347838,1523,https://web.archive.org/web/20050101000000/http://torchrelay.coca-cola.com/
79,205.0,0.0,31.21951219512195,0,174,20,438.771484375,94.0578942448509,148,9,0,39.323246722616794,1988,https://web.archive.org/web/20050101000000/http://www.turnerclassicmovies.com/2004/31days/Home
80,196.0,0.015306122448979591,15.816326530612246,0,82,26,173.4990234375,79.68006844418927,49,11,0,40.61033160469239,1715,https://web.archive.org/web/20050101000000/http://www.bbc.co.uk/dna/ww2
81,97.0,0.15463917525773196,13.402061855670103,0,6,129,38.103515625,55.325747091086164,14,3,0,14.255312823779946,756,https://web.archive.org/web/20050101000000/http://KidsHealth.org
82,331.0,0.0,1.5105740181268883,1,64,57,269.4833984375,85.31405938010734,69,5,0,63.57657450841769,1882,https://web.archive.org/web/20050101000000/http://www.babycenter.com
84,97.0,0.0,34.02061855670103,0,40,47,130.96484375,88.7471291794673,78,8,0,68.25969715474628,1804,https://web.archive.org/web/20050101000000/http://www.gocitykids.com
86,110.0,0.0,10.0,0,141,2,223.42578125,85.60938510761054,111,11,0,27.667100907832484,1691,https://web.archive.org/web/20050101000000/http://www.vogue.co.uk
88,92.0,0.0,8.695652173913043,0,86,7,175.0927734375,85.42234864329735,44,3,0,33.47009580078745,1224,https://web.archive.org/web/20050101000000/http://www.zoozoom.com
89,118.0,0.0,10.16949152542373,0,140,6,338.912109375,94.0440172196193,64,9,0,25.81872323598225,1574,https://web.archive.org/web/20050101000000/http://www.hintmag.com
90,521.0,0.0,16.314779270633398,0,134,81,266.927734375,89.35075768107883,74,4,0,53.79916531909067,1741,https://web.archive.org/web/20050101000000/http://www.fortune.com
91,94.0,0.0,1.0638297872340425,0,87,28,168.3046875,81.59088799145894,53,9,0,36.735889438899015,1704,https://web.archive.org/web/20050101000000/https://www.paypal.com/
92,69.0,0.0,7.246376811594203,0,21,15,120.3798828125,85.77987977512595,41,7,0,69.88854979686793,1102,https://web.archive.org/web/20050101000000/http://www.pdk.pl/index_feng.html
93,337.0,0.0,14.540059347181009,0,250,35,1239.5791015625,98.01966235704062,203,4,0,35.42412152880256,1467,https://web.archive.org/web/20050101000000/http://www.creditcardsatchase.com
94,295.0,0.0,42.03389830508474,0,129,35,131.7666015625,81.42430463428914,36,4,0,38.34431794594989,1911,https://web.archive.org/web/20050101000000/http://www.etrade.com
95,51.0,0.17647058823529413,0.0,0,7,1,33.4931640625,67.57733912587106,14,4,0,42.18279786329164,718,https://web.archive.org/web/20050101000000/http://www.emeraldnuts.com
96,22.0,0.0,13.636363636363635,0,35,1,77.009765625,76.14192599355805,38,2,0,6.04866266177904,346,https://web.archive.org/web/20050101000000/http://www.sobebev.com
97,6.0,0.0,0.0,0,15,3,69.6572265625,65.17124872071668,22,4,0,17.22267026599604,894,https://web.archive.org/web/20050101000000/http://www.2424milk.com
98,14.0,0.0,14.285714285714285,0,5,0,76.736328125,76.50614675863473,17,1,0,99.75823779826543,251,https://web.archive.org/web/20050101000000/http://www.campoviejo-usa.com
99,192.0,0.0,8.854166666666668,0,8,4,183.5703125,86.04183512788866,47,1,0,6.981375798949439,356,https://web.archive.org/web/20050101000000/http://www.bonnydoonvineyard.com
101,587.0,0.0,2.555366269165247,0,22,64,154.064453125,76.1140198526895,43,5,0,56.952573305825155,1582,https://web.archive.org/web/20050101000000/http://www.miniclip.com
102,21.0,0.0,28.57142857142857,0,19,8,114.984375,82.51121076233184,26,7,0,95.73204388443823,1024,https://web.archive.org/web/20050101000000/http://www.hotshotbusiness.com
105,212.0,0.0,33.9622641509434,0,14,8,94.162109375,78.00087117047977,23,5,0,45.62745466554435,1131,https://web.archive.org/web/20050101000000/http://www.ilovebees.com
106,572.0,0.0034965034965034965,9.090909090909092,1,15,157,553.2626953125,87.62984497150251,75,11,0,55.32223146089184,1970,https://web.archive.org/web/20050101000000/http://www.gamespot.com/
107,374.0,0.013368983957219251,7.754010695187167,0,116,103,191.455078125,81.82096403978576,41,5,0,48.457719520540934,1361,https://web.archive.org/web/20050101000000/http://www.metacritic.com
109,853.0,0.0023446658851113715,28.604923798358733,0,60,183,436.595703125,91.4609214581926,91,11,0,43.634565376511134,2395,https://web.archive.org/web/20050101000000/http://www.gamespy.com
110,159.0,0.0,5.660377358490567,0,117,51,224.943359375,85.48636375476465,137,10,0,70.64252086848975,1681,https://web.archive.org/web/20050101000000/http://www.cancer.gov
111,202.0,0.19801980198019803,5.9405940594059405,0,7,44,181.1884765625,87.93124821464183,33,9,0,52.37894676636337,1816,https://web.archive.org/web/20050101000000/http://www.connexions-direct.com
112,40.0,0.0,47.5,0,41,13,241.79296875,91.64202975815441,64,6,0,120.79308436924113,1210,https://web.archive.org/web/20050101000000/http://www.usmint.gov/kids
113,597.0,0.0,1.675041876046901,0,155,59,198.6708984375,82.40258750780332,61,7,0,42.04603554263093,1923,https://web.archive.org/web/20050101000000/http://www.scottish.parliament.uk
114,121.0,0.0,9.917355371900827,0,98,28,112.787109375,75.63769546469946,47,6,0,79.95880188808002,976,https://web.archive.org/web/20050101000000/http://www.thecoolspot.gov
115,235.0,0.0,31.48936170212766,0,161,89,100.697265625,72.96196442772077,101,9,0,34.614279603711296,1747,https://web.archive.org/web/20050101000000/http://consumerreports.org
116,315.0,0.06031746031746032,26.984126984126984,0,47,67,196.2431640625,83.3687479161794,38,13,0,40.04603707662673,2320,https://web.archive.org/web/20050101000000/http://www.ugo.com
117,260.0,0.0,13.076923076923078,0,29,66,96.9921875,77.0630285944422,26,4,0,41.14983869077403,1350,https://web.archive.org/web/20050101000000/http://www.themeparkinsider.com/
118,135.0,0.0,3.7037037037037033,0,142,19,325.7666015625,89.28788764482816,90,11,0,26.723868129638895,1745,https://web.archive.org/web/20050101000000/http://www.calnhs.org
120,440.0,0.0,4.318181818181818,0,378,73,372.08203125,88.90323664346529,200,6,0,66.7554565243984,1711,https://web.archive.org/web/20050101000000/http://www.merckhomeedition.com
121,209.0,0.0,15.789473684210526,0,92,9,52.64453125,62.957260517919416,90,3,0,32.33130005224904,1279,https://web.archive.org/web/20050101000000/http://www.hivstopswithme.org
122,433.0,0.06235565819861432,28.406466512702078,1,19,110,211.5361328125,72.93052586871518,72,9,0,42.81939697609587,1302,https://web.archive.org/web/20050101000000/http://aolsvc.aol.com/dietfitness/main.adp
123,98.0,0.0,13.26530612244898,0,84,13,102.9775390625,75.80346897552371,31,3,0,24.519332035176973,868,https://web.archive.org/web/20050101000000/http://www.heartofnewlife.com
124,100.0,0.0,2.0,0,225,54,130.390625,82.42435590173757,199,9,0,77.35563436938848,1784,https://web.archive.org/web/20050101000000/http://www.epilepsy.com
125,693.0,0.03751803751803752,7.35930735930736,0,84,110,108.3720703125,49.64090364322853,20,8,0,106.5311803071004,1258,https://web.archive.org/web/20050101000000/http://www.rathergood.com
126,62.0,0.0,4.838709677419355,0,8,6,44.4990234375,8.657581144249127,13,3,0,49.5093705398377,577,https://web.archive.org/web/20050101000000/http://www.eddieizzard.com
128,287.0,0.2264808362369338,31.70731707317073,0,275,22,254.4951171875,88.0070451990192,137,11,0,58.720294109158004,1566,https://web.archive.org/web/20050101000000/http://www.nationallampoon.com
129,220.0,0.0,8.181818181818182,0,279,57,160.6767578125,79.68188752408331,108,5,0,40.925562723582146,1695,https://web.archive.org/web/20050101000000/http://www.fwfr.com
130,588.0,0.2261904761904762,39.965986394557824,1,236,157,275.8505859375,83.4648512590673,160,8,1,47.54093466029695,1899,https://web.archive.org/web/20050101000000/http://www.download.com
131,490.0,0.0,7.142857142857142,0,290,38,330.5908203125,87.99202422273096,74,8,0,50.794796399878905,1930,https://web.archive.org/web/20050101000000/http://www.mfgquote.com
133,103.0,0.0,19.41747572815534,0,142,51,226.6083984375,84.30533469512642,71,10,0,32.12822229840885,1656,https://web.archive.org/web/20050101000000/http://www.ibm.com
134,652.0,0.02607361963190184,15.644171779141105,1,26,223,255.5224609375,87.90200836979993,45,6,0,52.32700934853428,1702,https://web.archive.org/web/20050101000000/http://www.zdnet.com/
135,153.0,0.1437908496732026,5.88235294117647,0,40,25,124.517578125,76.15014195410411,42,6,0,43.01936106165698,1315,https://web.archive.org/web/20050101000000/http://www.geico.com
136,159.0,0.0,3.1446540880503147,0,2,47,167.994140625,77.5545557066955,63,6,1,41.81905500879368,1348,https://web.archive.org/web/20050101000000/http://www.LNI.wa.gov
137,8.0,0.0,12.5,0,42,2,68.46484375,82.91778399041479,18,8,0,68.08058591120633,1476,https://web.archive.org/web/20050101000000/http://www.cignabehavioral.com
138,185.0,0.0,4.324324324324325,0,83,31,175.7529296875,85.64101994210178,41,6,0,57.3949754960801,1523,https://web.archive.org/web/20050101000000/http://www.progressive.com
139,302.0,0.0,15.562913907284766,0,115,19,148.14453125,84.64601186552406,63,10,0,37.634795182297864,1330,https://web.archive.org/web/20050101000000/http://www.thedoctors.com/
140,268.0,0.0,9.328358208955224,0,44,12,134.0849609375,79.80233498175568,50,2,0,40.796574652690396,1121,https://web.archive.org/web/20050101000000/http://kelloggcompany.com
141,24.0,0.0,0.0,0,16,2,122.5537109375,84.52926411410813,35,4,0,14.14906279847933,666,https://web.archive.org/web/20050101000000/http://www.bce.ca
142,38.0,0.0,10.526315789473683,0,162,2,342.396484375,93.83196335571311,128,9,0,34.381966621022514,1246,https://web.archive.org/web/20050101000000/http://www.triarc.com/ir.asp
143,154.0,0.14935064935064934,3.2467532467532463,0,119,39,240.041015625,87.10466147549654,72,4,0,49.88579907080561,1517,https://web.archive.org/web/20050101000000/http://www.unisys.com/about__unisys/investors/index.htm
144,109.0,0.0,18.34862385321101,1,50,11,265.326171875,91.85443918525989,89,7,1,21.472213187972727,1656,https://web.archive.org/web/20050101000000/http://www.fortunebrands.com
145,380.0,0.0,15.789473684210526,0,142,138,145.4296875,78.66035455278002,30,10,0,33.432477004194155,1871,https://web.archive.org/web/20050101000000/http://www.findlaw.com
146,191.0,0.0,2.6178010471204187,0,199,41,219.04296875,85.52251448952296,144,11,0,26.95595006969528,1874,https://web.archive.org/web/20050101000000/http://www.crimelibrary.com/
147,905.0,0.0033149171270718232,7.734806629834254,0,101,48,120.294921875,77.05996005909954,37,9,0,56.14749989331076,2197,https://web.archive.org/web/20050101000000/http://www.animallaw.info
148,69.0,0.0,69.56521739130434,0,98,22,203.9111328125,88.23016690213358,96,6,0,61.22593201275586,1498,https://web.archive.org/web/20050101000000/http://www.ij.org
149,61.0,0.0,1.639344262295082,0,56,52,236.1923828125,89.95704144115835,123,10,0,46.67077366346615,1202,https://web.archive.org/web/20050101000000/http://www.azbar.org
150,302.0,0.0,11.920529801324504,2,93,50,377.3349609375,90.415667031582,117,11,0,42.0541882420721,1716,https://web.archive.org/web/20050101000000/http://www.epicurious.com
151,422.0,0.0,8.293838862559241,0,272,84,366.2646484375,88.17986695284692,152,10,0,37.87408953233552,1408,https://web.archive.org/web/20050101000000/http://www.hgtv.com/
152,550.0,0.12,19.090909090909093,0,29,104,489.5341796875,90.50955248831498,54,14,0,50.9880396280551,1845,https://web.archive.org/web/20050101000000/http://www.aolblackvoices.com
153,2689.0,0.0003718854592785422,5.578281889178133,0,555,562,2683.8037109375,98.54450979999746,105,6,0,33.634778554359016,1301,https://web.archive.org/web/20050101000000/http://www.apartmenttherapy.com
155,732.0,0.0,19.53551912568306,0,78,59,253.498046875,87.21714140425762,51,7,0,28.240719091151064,1730,https://web.archive.org/web/20050101000000/http://www.alternet.org
156,317.0,0.03785488958990536,9.46372239747634,0,21,67,166.69140625,82.03723666018325,26,9,0,45.68009801038647,1727,https://web.archive.org/web/20050101000000/http://www.grist.org
157,235.0,0.0,31.48936170212766,0,161,89,100.6630859375,72.95860456543039,101,9,0,34.614279603711296,1747,https://web.archive.org/web/20050101000000/http://consumerreports.org
158,297.0,0.0,13.804713804713806,0,297,78,164.6591796875,80.4057860993648,318,6,0,20.278231494038202,1563,https://web.archive.org/web/20050101000000/http://www.adcritic.com
162,9.0,0.0,0.0,0,0,5,170.484375,89.90468334708093,26,10,0,59.59829192974191,1304,https://web.archive.org/web/20050101000000/http://www.aardman.com
163,0.0,0.0,0.0,0,21,0,155.2548828125,91.66441272856505,37,11,0,27.0663311362289,1042,https://web.archive.org/web/20050101000000/http://www.irobotnow.com
164,50.0,0.0,18.0,0,46,14,187.7265625,77.98805609888052,69,4,0,16.60441020446226,781,https://web.archive.org/web/20050101000000/http://www.turnerclassicmovies.com/2004/Essentials/Home
165,159.0,0.050314465408805034,10.062893081761008,0,102,45,197.2373046875,84.65373741774809,82,8,0,33.07754847042424,1781,https://web.archive.org/web/20050101000000/http://www.bbc.co.uk/radio1/onemusic/index.shtml?hp_lhn
167,58.0,0.0,13.793103448275861,3,0,3,539.73828125,90.3025554920281,26,7,8,52.67865420772326,1118,https://web.archive.org/web/20050101000000/http://www.live365.com
168,319.0,0.0,3.761755485893417,0,64,17,207.4189453125,90.255512083504,75,14,0,50.44622818882482,1888,https://web.archive.org/web/20050101000000/http://www.keepingscore.org
169,3.0,0.0,0.0,0,17,1,170.8544921875,86.52224857820582,38,2,0,70.7313180831881,673,https://web.archive.org/web/20050101000000/http://www.truesoundlounge.com
170,477.0,0.0,17.19077568134172,0,77,125,229.435546875,82.38331162584808,101,7,0,53.42709456724841,1947,https://web.archive.org/web/20050101000000/http://news.bbc.co.uk/
171,394.0,0.16243654822335024,14.720812182741117,1,188,161,342.9287109375,83.99329078850322,123,12,2,53.32695360414441,1648,https://web.archive.org/web/20050101000000/http://www.weather.com
172,110.0,0.0,40.0,0,149,36,259.62109375,87.96360380963844,135,10,0,19.511879572027638,1840,https://web.archive.org/web/20050101000000/http://www.pbs.org/frontlineworld/
173,390.0,0.0,0.2564102564102564,0,133,18,102.3603515625,79.62353435034393,27,3,0,22.480653054145506,1635,https://web.archive.org/web/20050101000000/http://www.americanradioworks.org
174,799.0,0.03128911138923655,2.5031289111389237,0,46,76,231.7900390625,81.72468854406728,65,3,1,31.11354185594803,1061,https://web.archive.org/web/20050101000000/http://www.wired.com
175,1023.0,0.0,23.46041055718475,1,277,208,195.7890625,76.9487450620486,266,8,0,59.88195708589285,1476,https://web.archive.org/web/20050101000000/http://www.guardian.co.uk
176,1090.0,0.0,7.522935779816514,0,148,224,329.927734375,86.00249817964398,277,11,0,46.255496252861334,1901,https://web.archive.org/web/20050101000000/http://www.nytimes.com/
177,797.0,0.015056461731493099,43.7892095357591,0,408,169,198.494140625,73.50756181798502,240,10,0,41.63992047184037,1959,https://web.archive.org/web/20050101000000/http://www.variety.com
178,80.0,0.0,3.75,0,65,7,134.125,81.94169384902143,33,4,0,28.4074663335166,1129,https://web.archive.org/web/20050101000000/http://online.wsj.com/home/health/
180,0.0,0.0,0.0,0,0,0,59.0986328125,74.73602458813227,14,1,0,0.8782362437062707,1,https://web.archive.org/web/20050101000000/http://www.rtm86.com
181,1137.0,0.003518029903254178,2.2867194371152153,0,93,155,129.1171875,78.16678768076481,31,5,0,24.536659149369697,1126,https://web.archive.org/web/20050101000000/http://101cookbooks.com
182,2283.0,0.05825667980727114,8.059570740254053,0,93,163,408.49609375,92.21348314606742,22,3,0,29.463947904530336,1566,https://web.archive.org/web/20050101000000/http://www.lacoquette.blogs.com
184,0.0,0.0,0.0,0,76,0,267.390625,93.44613743937357,60,16,0,40.68928473812911,2368,https://web.archive.org/web/20050101000000/http://www.day26.com/
185,64.0,0.0,0.0,0,104,8,255.4833984375,86.9135944039906,75,9,0,43.80245707616956,1792,https://web.archive.org/web/20050101000000/http://parkinsonshealth.com/
186,374.0,0.0,3.4759358288770055,0,150,40,273.7607421875,91.2282266320885,114,13,0,50.53323304063916,2073,https://web.archive.org/web/20050101000000/http://www.pfizer.com
188,319.0,0.02821316614420063,0.9404388714733543,0,22,24,225.3310546875,80.39906561092836,59,15,0,47.51786515479817,2142,https://web.archive.org/web/20050101000000/http://pfizerah.com
191,587.0,0.0,7.155025553662692,0,128,65,256.94140625,84.95712787144443,131,8,0,50.725639434769356,1373,https://web.archive.org/web/20050101000000/http://www.motherjones.com
